"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 26_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2010-11,24,IND,NBA,PG,5,0,80,0.371,19.7,0.543,0.057,0.114,0.086,0.286,0.457,0.316,0.5,0.5,0.0,0.3,0.438,0.167,0.286,0.0,0,0.0,1,0,
2011-12,25,IND,NBA,PG,4,0,7,0.5,19.9,1.0,0.0,0.0,0.0,1.0,0.0,0.5,,,,0.5,,0.0,,0.0,0,,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,9,0,87,0.378,19.8,0.568,0.054,0.108,0.081,0.324,0.432,0.333,0.5,0.5,0.0,0.333,0.438,0.143,0.286,0.0,0,0.0,1,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,793,0.378,19.8,0.568,0.054,0.108,0.081,0.324,0.432,0.333,0.5,0.5,0.0,0.333,0.438,0.143,0.286,0.0,0,0.0,9,0,
