Season,Team,Lg,Salary
2002-03,Golden State Warriors,NBA,"$1,234,080"
2003-04,Boston Celtics,NBA,"$1,326,600"
2004-05,Boston Celtics,NBA,"$1,419,240"
2005-06,Milwaukee Bucks,NBA,"$2,177,114"
Career,(may be incomplete),,"$6,157,034"
