Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2019-20,20,SAS,NBA,PF,3,1,48,5,16,.313,3,8,.375,2,8,.250,.406,3,4,.750,1,9,10,6,0,2,2,6,16,0,
2020-21,21,SAS,NBA,PF,33,4,308,47,105,.448,12,43,.279,35,62,.565,.505,16,29,.552,16,52,68,15,8,8,20,43,122,0,
2021-22,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2022-23,23,UTA,NBA,PF,7,4,161,26,57,.456,8,31,.258,18,26,.692,.526,9,13,.692,0,30,30,15,6,2,10,17,69,0,
2023-24,24,UTA,NBA,PF,43,7,404,60,158,.380,13,64,.203,47,94,.500,.421,44,56,.786,22,80,102,19,5,7,28,32,177,0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,86,16,921,138,336,.411,36,146,.247,102,190,.537,.464,72,102,.706,39,171,210,55,19,19,60,98,384,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,15,878,132,320,.411,34,139,.247,97,181,.537,.464,69,97,.706,37,163,200,52,18,18,57,93,366,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),,50,11,565,86,215,.400,21,95,.221,65,120,.542,.449,53,69,.768,22,110,132,34,11,9,38,49,246,0,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,36,5,356,52,121,.430,15,51,.294,37,70,.529,.492,19,33,.576,17,61,78,21,8,10,22,49,138,0,
