Season,Team,Lg,Salary
2019-20,San Antonio Spurs,NBA,"$2,689,920"
2020-21,San Antonio Spurs,NBA,"$2,824,320"
2021-22,San Antonio Spurs,NBA,"$2,959,080"
2021-22,New York Knicks,NBA,< $Minimum
2022-23,Utah Jazz,NBA,"$432,795"
2022-23,Utah Jazz,NBA,"$105,522"
2023-24,Utah Jazz,NBA,"$2,066,585"
Career,(may be incomplete),,"$11,078,222"
