Season,Team,Lg,Salary
2001-02,Portland Trail Blazers,NBA,"$332,817"
2002-03,Portland Trail Blazers,NBA,"$512,435"
2003-04,Portland Trail Blazers,NBA,"$663,679"
Career,(may be incomplete),,"$1,508,931"
