"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 24_level_0', 'Awards')"
2007-08,25,2TM,NBA,SF,16.0,4.0,303.0,0.451,0.451,0.451,0.594,0.488,0.451,0.0,99.0,93.0,91.0,79.0,90.0,147.0,0.0,-6.6,-8.9,
2007-08,25,GSW,NBA,SF,1.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,
2007-08,25,MIA,NBA,PF,15.0,4.0,303.0,0.451,0.451,0.451,0.594,0.488,0.451,0.0,99.0,93.0,91.0,79.0,90.0,147.0,0.0,-6.6,-8.9,
1 Yr,1 Yr,1 Yr,1 Yr,,16.0,4.0,303.0,0.451,0.451,0.451,0.594,0.488,0.451,0.0,99.0,93.0,91.0,79.0,90.0,147.0,0.0,-6.6,-8.9,
,,,,,,,,,,,,,,,,,,,,,,,,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,15.0,4.0,303.0,0.451,0.451,0.451,0.594,0.488,0.451,0.0,99.0,93.0,91.0,79.0,90.0,147.0,0.0,-6.6,-8.9,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,1.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,
