"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 25_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2008-09,29,POR,NBA,C,82.0,43.0,1952.0,0.625,1.2,0.996,0.859,0.134,0.004,0.0,0.004,0.627,0.654,0.472,0.0,,0.0,0.589,0.242,61.0,0.0,1.0,0.0,DPOY-16
2009-10,30,POR,NBA,C,30.0,9.0,681.0,0.523,0.6,1.0,0.942,0.047,0.012,0.0,0.0,0.523,0.556,0.0,0.0,,,0.689,0.128,11.0,,0.0,0.0,
2010-11,31,2TM,NBA,C,36.0,9.0,519.0,0.568,1.9,1.0,0.932,0.068,0.0,0.0,0.0,0.568,0.585,0.333,,,,0.64,0.114,3.0,,0.0,0.0,
2010-11,31,POR,NBA,C,31.0,9.0,445.0,0.618,1.9,1.0,0.912,0.088,0.0,0.0,0.0,0.618,0.645,0.333,,,,0.667,0.147,3.0,,0.0,0.0,
2010-11,31,CHA,NBA,C,5.0,0.0,74.0,0.4,1.8,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,,,,,0.5,0.0,0.0,,0.0,0.0,
2011-12,32,POR,NBA,C,27.0,19.0,449.0,0.458,2.6,1.0,0.729,0.229,0.0,0.042,0.0,0.458,0.6,0.091,,0.0,,0.591,0.146,5.0,,0.0,0.0,
2012-13,33,MIL,NBA,C,12.0,1.0,68.0,0.25,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,,,,,0.0,0.0,0.0,,0.0,0.0,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,592.0,397.0,11733.0,0.552,2.3,0.998,0.775,0.147,0.057,0.019,0.002,0.553,0.623,0.319,0.28,0.323,0.0,0.683,0.251,366.0,0.0,1.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,55.0,1625.0,0.552,,0.998,0.775,0.147,0.057,0.019,0.002,0.553,0.623,0.319,0.28,0.323,0.0,0.683,0.251,51.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR (8 Yrs),POR (8 Yrs),POR (8 Yrs),POR (8 Yrs),,422.0,292.0,9300.0,0.574,2.2,0.999,0.78,0.15,0.049,0.019,0.001,0.575,0.645,0.348,0.258,0.28,0.0,0.674,0.264,318.0,0.0,1.0,0.0,
MIL (5 Yrs),MIL (5 Yrs),MIL (5 Yrs),MIL (5 Yrs),,153.0,93.0,2045.0,0.471,1.9,0.996,0.78,0.119,0.084,0.013,0.004,0.473,0.537,0.185,0.368,0.0,0.0,0.766,0.225,44.0,0.0,0.0,0.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,12.0,12.0,314.0,0.36,4.4,1.0,0.58,0.2,0.16,0.06,0.0,0.36,0.414,0.1,0.25,1.0,,0.611,0.08,4.0,,0.0,0.0,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,5.0,0.0,74.0,0.4,1.8,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,,,,,0.5,0.0,0.0,,0.0,0.0,
