Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2016-17,19,DEN,NBA,SG,82,10,1764,11.9,.518,.471,.164,2.6,10.7,6.7,14.0,1.4,1.1,12.6,21.6,0.6,0.7,1.3,.037,-0.6,-1.4,-2.0,0.0,ROY-5
2017-18,20,DEN,NBA,PG,81,80,2565,16.1,.576,.411,.238,3.6,9.4,6.5,16.4,1.5,0.9,12.8,22.8,4.3,1.2,5.5,.103,1.2,-1.5,-0.3,1.1,
2018-19,21,DEN,NBA,PG,75,74,2447,16.0,.538,.353,.190,2.9,11.2,7.0,22.4,1.3,1.0,11.1,24.9,2.8,2.3,5.1,.100,1.4,-0.8,0.6,1.6,
2019-20,22,DEN,NBA,PG,59,59,1904,17.7,.559,.362,.207,2.7,11.2,6.9,22.9,1.7,0.8,11.5,25.2,2.8,1.5,4.3,.107,2.0,-0.8,1.2,1.5,
2020-21,23,DEN,NBA,PG,48,48,1704,18.3,.592,.399,.193,2.5,10.4,6.5,20.3,1.9,0.7,11.2,24.8,3.1,1.5,4.6,.129,2.7,-0.7,2.0,1.7,
2021-22,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2022-23,25,DEN,NBA,PG,65,65,2133,18.0,.571,.415,.207,2.7,11.0,6.9,27.5,1.5,0.7,11.3,26.1,3.3,1.9,5.1,.116,2.6,-1.3,1.3,1.8,
2023-24,26,DEN,NBA,PG,59,59,1861,20.7,.586,.346,.187,2.6,11.6,7.2,31.2,1.5,1.8,10.5,27.9,3.8,2.1,5.9,.153,4.5,-0.4,4.1,2.9,
2024-25,27,DEN,NBA,PG,67,67,2418,17.8,.584,.354,.219,2.2,9.3,5.9,23.2,1.8,1.2,10.1,24.0,4.6,1.6,6.2,.123,1.8,-1.0,0.8,1.7,
2025-26,28,DEN,NBA,PG,13,13,448,19.3,.581,.399,.241,1.8,13.7,8.2,26.0,1.7,0.6,10.9,26.7,0.9,0.6,1.4,.154,2.6,-0.6,2.0,0.4,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,549,475,17244,17.1,.567,.386,.204,2.7,10.6,6.7,22.3,1.6,1.0,11.3,24.7,26.1,13.4,39.5,.110,1.9,-1.0,0.9,12.8,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,71,2576,17.1,.567,.386,.204,2.7,10.6,6.7,22.3,1.6,1.0,11.3,24.7,3.9,2.0,5.9,.110,1.9,-1.0,0.9,1.9,
