Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2022-23,21,MIN,NBA,SG,29.0,2.0,153.0,18.0,43.0,0.419,2.0,17.0,0.118,16.0,26.0,0.615,0.442,4.0,5.0,0.8,4.0,14.0,18.0,18.0,8.0,5.0,8.0,13.0,42.0,0.0,
2023-24,22,MIN,NBA,SG,25.0,0.0,75.0,9.0,18.0,0.5,0.0,6.0,0.0,9.0,12.0,0.75,0.5,0.0,0.0,,0.0,12.0,12.0,6.0,5.0,1.0,4.0,5.0,18.0,0.0,
2024-25,23,2TM,NBA,SG,36.0,1.0,499.0,59.0,126.0,0.468,14.0,41.0,0.341,45.0,85.0,0.529,0.524,18.0,22.0,0.818,30.0,65.0,95.0,42.0,20.0,5.0,27.0,31.0,150.0,0.0,
2024-25,23,DET,NBA,SG,20.0,1.0,219.0,23.0,50.0,0.46,4.0,14.0,0.286,19.0,36.0,0.528,0.5,13.0,14.0,0.929,11.0,33.0,44.0,23.0,10.0,3.0,9.0,15.0,63.0,0.0,
2024-25,23,CHO,NBA,SG,16.0,0.0,280.0,36.0,76.0,0.474,10.0,27.0,0.37,26.0,49.0,0.531,0.539,5.0,8.0,0.625,19.0,32.0,51.0,19.0,10.0,2.0,18.0,16.0,87.0,0.0,
2025-26,24,DET,NBA,SG,3.0,0.0,43.0,3.0,6.0,0.5,0.0,1.0,0.0,3.0,5.0,0.6,0.5,0.0,0.0,,1.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,6.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,93.0,3.0,770.0,89.0,193.0,0.461,16.0,65.0,0.246,73.0,128.0,0.57,0.503,22.0,27.0,0.815,35.0,94.0,129.0,69.0,35.0,12.0,40.0,50.0,216.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,3.0,679.0,78.0,170.0,0.461,14.0,57.0,0.246,64.0,113.0,0.57,0.503,19.0,24.0,0.815,31.0,83.0,114.0,61.0,31.0,11.0,35.0,44.0,190.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),,54.0,2.0,228.0,27.0,61.0,0.443,2.0,23.0,0.087,25.0,38.0,0.658,0.459,4.0,5.0,0.8,4.0,26.0,30.0,24.0,13.0,6.0,12.0,18.0,60.0,0.0,
DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),,23.0,1.0,262.0,26.0,56.0,0.464,4.0,15.0,0.267,22.0,41.0,0.537,0.5,13.0,14.0,0.929,12.0,36.0,48.0,26.0,12.0,4.0,10.0,16.0,69.0,0.0,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,16.0,0.0,280.0,36.0,76.0,0.474,10.0,27.0,0.37,26.0,49.0,0.531,0.539,5.0,8.0,0.625,19.0,32.0,51.0,19.0,10.0,2.0,18.0,16.0,87.0,0.0,
