Season,Team,Lg,Salary
2022-23,Minnesota Timberwolves,NBA,"$2,306,520"
2023-24,Minnesota Timberwolves,NBA,"$2,421,720"
2024-25,Detroit Pistons,NBA,"$2,537,040"
2024-25,Charlotte Hornets,NBA,(TW)
Career,(may be incomplete),,"$7,265,280"
