Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2024-25,23.0,DET,NBA,PG,1,0,5:21,2,3,0.667,1,1,1.0,0,0,,0,1,1,0,0,1,0,5
Career,,,NBA,,1,0,5,2,3,0.667,1,1,1.0,0,0,,0,1,1,0,0,1,0,5
