Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2007-08,29,NOH,NBA,C,7,0,8.4,0.6,2.1,0.267,0.0,0.0,0.6,2.1,0.267,0.267,1.0,1.4,0.7,0.7,0.9,1.6,0.1,0.0,0.0,0.6,1.9,2.1,
1 Yr,1 Yr,1 Yr,1 Yr,,7,0,8.4,0.6,2.1,0.267,0.0,0.0,0.6,2.1,0.267,0.267,1.0,1.4,0.7,0.7,0.9,1.6,0.1,0.0,0.0,0.6,1.9,2.1,
