Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,24,OKC,NBA,PG,2,0,10.5,1.0,2.5,0.4,0.5,1.5,0.333,0.5,1.0,0.5,0.5,0.0,0.0,0.0,1.5,1.5,2.5,0.5,0.0,0.0,0.5,2.5,
1 Yr,1 Yr,1 Yr,1 Yr,,2,0,10.5,1.0,2.5,0.4,0.5,1.5,0.333,0.5,1.0,0.5,0.5,0.0,0.0,0.0,1.5,1.5,2.5,0.5,0.0,0.0,0.5,2.5,
