"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2021-22,21.0,NYK,NBA,40:03,9.0,18.0,7.0,14.0,3.0,4.0,3.0,6.0,4.0,5.0,7.0,6.0,4.0,2.0,5.0,5.0,27.0,18.5
2022-23,22.0,NYK,NBA,48:20,14.0,25.0,7.0,16.0,9.0,10.0,6.0,6.0,4.0,8.0,9.0,8.0,3.0,2.0,4.0,6.0,36.0,32.4
2023-24,23.0,TOT,NBA,33:34,7.0,13.0,5.0,10.0,5.0,6.0,5.0,8.0,2.0,6.0,8.0,4.0,3.0,3.0,3.0,4.0,19.0,16.4
2023-24,23.0,NYK,NBA,33:34,7.0,13.0,5.0,10.0,5.0,6.0,5.0,8.0,2.0,6.0,8.0,3.0,3.0,1.0,3.0,4.0,19.0,16.4
2023-24,23.0,DET,NBA,26:29,4.0,9.0,3.0,6.0,1.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,14.0,11.9
2024-25,24.0,TOT,NBA,43:01,18.0,27.0,8.0,14.0,12.0,15.0,9.0,13.0,3.0,11.0,13.0,10.0,5.0,2.0,6.0,5.0,46.0,35.4
2024-25,24.0,DAL,NBA,36:18,9.0,17.0,6.0,11.0,8.0,9.0,7.0,7.0,3.0,8.0,9.0,6.0,5.0,1.0,5.0,4.0,28.0,27.3
2024-25,24.0,PHI,NBA,43:01,18.0,27.0,8.0,14.0,12.0,15.0,9.0,13.0,3.0,11.0,13.0,10.0,3.0,2.0,6.0,5.0,46.0,35.4
2025-26,25.0,PHI,NBA,46:42,9.0,20.0,5.0,10.0,8.0,14.0,8.0,9.0,4.0,6.0,10.0,13.0,4.0,2.0,5.0,6.0,28.0,25.5
Career,,,,48:20,18.0,27.0,8.0,16.0,12.0,15.0,9.0,13.0,4.0,11.0,13.0,13.0,5.0,3.0,6.0,6.0,46.0,35.4
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,NYK,NBA,48:20,14.0,25.0,7.0,16.0,9.0,10.0,6.0,8.0,4.0,8.0,9.0,8.0,4.0,2.0,5.0,6.0,36.0,32.4
2 Seasons,,PHI,NBA,46:42,18.0,27.0,8.0,14.0,12.0,15.0,9.0,13.0,4.0,11.0,13.0,13.0,4.0,2.0,6.0,6.0,46.0,35.4
1 Season,,DAL,NBA,36:18,9.0,17.0,6.0,11.0,8.0,9.0,7.0,7.0,3.0,8.0,9.0,6.0,5.0,1.0,5.0,4.0,28.0,27.3
1 Season,,DET,NBA,26:29,4.0,9.0,3.0,6.0,1.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,14.0,11.9
