Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2007-08,22,WAS,NBA,SG,4.0,0.0,17.0,2.1,19.1,0.111,0.0,4.2,0.0,2.1,14.8,0.143,0.111,6.4,8.5,0.75,2.1,2.1,4.2,2.1,4.2,0.0,2.1,2.1,10.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,26,LAC,NBA,SG,11.0,0.0,200.0,5.2,12.1,0.433,3.1,5.9,0.515,2.2,6.1,0.353,0.56,2.9,3.2,0.889,0.2,2.0,2.2,0.5,0.5,0.7,1.3,3.6,16.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,32,GSW,NBA,SG,20.0,2.0,205.0,2.8,9.3,0.302,2.5,8.3,0.298,0.4,1.1,0.333,0.434,1.1,1.4,0.75,0.2,1.9,2.1,0.7,0.2,0.0,0.4,3.2,9.1,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,35.0,2.0,422.0,3.9,11.0,0.357,2.6,7.0,0.378,1.3,4.0,0.319,0.477,2.1,2.6,0.833,0.3,2.0,2.2,0.7,0.5,0.3,0.9,3.3,12.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,20.0,2.0,205.0,2.8,9.3,0.302,2.5,8.3,0.298,0.4,1.1,0.333,0.434,1.1,1.4,0.75,0.2,1.9,2.1,0.7,0.2,0.0,0.4,3.2,9.1,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,11.0,0.0,200.0,5.2,12.1,0.433,3.1,5.9,0.515,2.2,6.1,0.353,0.56,2.9,3.2,0.889,0.2,2.0,2.2,0.5,0.5,0.7,1.3,3.6,16.4,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,4.0,0.0,17.0,2.1,19.1,0.111,0.0,4.2,0.0,2.1,14.8,0.143,0.111,6.4,8.5,0.75,2.1,2.1,4.2,2.1,4.2,0.0,2.1,2.1,10.6,
