"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2002-03,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2003-04,25,SAC,NBA,PF,73,7,976,.487,6.0,1.000,.513,.216,.055,.216,.000,.487,.614,.305,.267,.424,,.729,,.029,8,,,0,0,
2004-05,26,SAC,NBA,PF,81,21,1668,.527,9.8,.994,.365,.160,.078,.391,.006,.530,.579,.436,.526,.524,.000,.739,,.039,18,.000,,0,0,
2005-06,27,CHI,NBA,PF,62,7,1329,.481,10.5,.990,.332,.132,.134,.391,.010,.481,.552,.477,.470,.427,.400,.803,1.000,.018,8,.200,.000,0,0,
2006-07,28,WAS,NBA,PF,37,1,700,.524,10.8,.991,.276,.213,.120,.382,.009,.529,.677,.521,.407,.465,.000,.703,,.004,1,.000,,0,0,
2007-08,29,WAS,NBA,C,80,13,1554,.458,9.3,.996,.336,.233,.141,.285,.004,.460,.599,.422,.333,.391,.000,.701,,.004,2,.000,,0,0,
2008-09,30,WAS,NBA,C,77,29,1521,.532,9.2,.998,.389,.195,.090,.324,.002,.533,.624,.472,.537,.459,.000,.798,,.007,3,.000,,0,0,
2009-10,31,NOH,NBA,C,75,1,1410,.494,12.1,.988,.275,.117,.125,.471,.012,.498,.642,.491,.393,.443,.167,.808,1.000,.002,0,.167,.000,0,0,
2010-11,32,PHI,NBA,C,10,0,71,.467,12.0,1.000,.200,.133,.200,.467,.000,.467,1.000,.000,.333,.429,,.714,,.000,0,,,0,0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,495,79,9229,.499,10.0,.993,.350,.175,.109,.360,.007,.501,.606,.442,.426,.451,.158,.761,1.000,.015,40,.105,.000,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,13,1529,.499,10.0,.993,.350,.175,.109,.360,.007,.501,.606,.442,.426,.451,.158,.761,1.000,.015,7,.105,.000,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (3 Yrs),WAS (3 Yrs),WAS (3 Yrs),WAS (3 Yrs),,194,43,3775,.500,9.8,.996,.346,.214,.117,.319,.004,.503,.622,.459,.410,.436,.000,.743,,.005,6,.000,,0,0,
SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),,154,28,2644,.512,7.9,.996,.418,.180,.070,.329,.004,.515,.594,.380,.453,.500,.000,.736,,.035,26,.000,,0,0,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,75,1,1410,.494,12.1,.988,.275,.117,.125,.471,.012,.498,.642,.491,.393,.443,.167,.808,1.000,.002,0,.167,.000,0,0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,62,7,1329,.481,10.5,.990,.332,.132,.134,.391,.010,.481,.552,.477,.470,.427,.400,.803,1.000,.018,8,.200,.000,0,0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,10,0,71,.467,12.0,1.000,.200,.133,.200,.467,.000,.467,1.000,.000,.333,.429,,.714,,.000,0,,,0,0,
