Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2018-19,21,BOS,NBA,C,32.0,2.0,283.0,6.1,8.7,0.706,0.0,0.0,,6.1,8.7,0.706,0.706,1.5,2.6,0.6,4.6,9.2,13.8,1.2,1.5,6.8,1.7,6.1,13.8,132.0,100.0,
2019-20,22,BOS,NBA,C,29.0,1.0,388.0,8.0,10.9,0.727,0.0,0.0,,8.0,10.9,0.727,0.727,2.7,4.2,0.647,5.0,10.9,15.9,3.4,2.7,4.4,2.6,6.3,18.7,134.0,98.0,
2020-21,23,BOS,NBA,C,52.0,13.0,985.0,9.2,12.8,0.721,0.0,0.1,0.0,9.2,12.7,0.727,0.721,2.2,3.6,0.616,6.6,11.2,17.8,4.7,2.1,4.5,2.6,5.2,20.7,139.0,104.0,
2021-22,24,BOS,NBA,C,61.0,61.0,1804.0,7.5,10.1,0.736,0.0,0.0,0.0,7.5,10.1,0.738,0.736,1.8,2.5,0.722,6.6,9.6,16.2,3.3,1.5,3.7,1.7,3.8,16.7,148.0,102.0,"DPOY-7,DEF2"
2022-23,25,BOS,NBA,C,35.0,20.0,824.0,7.5,10.1,0.747,0.0,0.1,0.0,7.5,10.0,0.751,0.747,1.5,2.4,0.61,6.2,11.1,17.3,3.0,1.3,2.8,2.0,4.0,16.5,143.0,107.0,
2023-24,26,POR,NBA,C,6.0,0.0,119.0,7.1,10.8,0.654,0.0,0.0,,7.1,10.8,0.654,0.654,2.9,3.7,0.778,4.6,11.2,15.8,2.1,2.9,2.9,2.9,7.1,17.0,122.0,109.0,
2024-25,27,POR,NBA,C,20.0,3.0,351.0,6.9,10.8,0.641,0.1,0.4,0.333,6.8,10.4,0.653,0.647,2.1,2.4,0.882,4.8,11.5,16.3,2.9,1.8,4.6,2.4,4.3,16.1,130.0,107.0,
2025-26,28,POR,NBA,C,9.0,0.0,108.0,7.8,12.1,0.643,0.4,1.3,0.333,7.3,10.8,0.68,0.661,0.0,0.4,0.0,6.9,7.3,14.2,2.6,2.6,2.2,1.3,3.5,16.0,139.0,114.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,244.0,100.0,4862.0,7.7,10.8,0.721,0.0,0.1,0.2,7.7,10.7,0.726,0.722,1.9,2.8,0.671,6.1,10.4,16.5,3.3,1.8,4.0,2.1,4.6,17.4,141.0,104.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (5 Yrs),BOS (5 Yrs),BOS (5 Yrs),BOS (5 Yrs),,209.0,97.0,4284.0,7.8,10.7,0.732,0.0,0.0,0.0,7.8,10.7,0.735,0.732,1.9,2.9,0.656,6.2,10.4,16.6,3.4,1.7,4.0,2.1,4.5,17.6,142.0,103.0,
POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),,35.0,3.0,578.0,7.1,11.0,0.644,0.2,0.5,0.333,6.9,10.5,0.659,0.652,1.8,2.3,0.815,5.2,10.6,15.8,2.7,2.2,3.8,2.3,4.7,16.2,130.0,109.0,
