Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2001-02,20,DEN,NBA,PG,36.0,4.0,560.0,11.5,0.431,0.136,0.231,3.3,7.5,5.3,31.8,2.9,0.1,19.5,21.8,-0.5,0.3,-0.2,-0.014,-2.5,-1.1,-3.5,-0.2,
2002-03,21,2TM,NBA,PG,39.0,6.0,502.0,4.8,0.34,0.153,0.137,3.6,6.6,5.0,23.1,2.1,0.3,18.1,21.0,-1.4,0.5,-1.0,-0.091,-4.6,-0.2,-4.8,-0.4,
2002-03,21,DEN,NBA,PG,22.0,6.0,420.0,5.2,0.351,0.17,0.139,3.2,6.7,4.9,22.5,2.3,0.4,17.1,22.4,-1.2,0.4,-0.8,-0.088,-4.5,0.3,-4.3,-0.2,
2002-03,21,PHI,NBA,PG,17.0,0.0,82.0,2.6,0.238,0.0,0.111,5.6,5.8,5.7,26.1,1.3,0.0,27.0,14.2,-0.2,0.0,-0.2,-0.108,-4.9,-2.5,-7.4,-0.1,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,75.0,10.0,1062.0,8.3,0.388,0.144,0.186,3.4,7.1,5.2,27.7,2.5,0.2,18.9,21.4,-1.9,0.8,-1.1,-0.051,-3.5,-0.7,-4.1,-0.6,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,11.0,1161.0,8.3,0.388,0.144,0.186,3.4,7.1,5.2,27.7,2.5,0.2,18.9,21.4,-2.1,0.8,-1.2,-0.051,-3.5,-0.7,-4.1,-0.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,58.0,10.0,980.0,8.8,0.396,0.151,0.19,3.2,7.2,5.1,27.9,2.6,0.2,18.4,22.0,-1.7,0.7,-0.9,-0.046,-3.4,-0.5,-3.8,-0.5,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,17.0,0.0,82.0,2.6,0.238,0.0,0.111,5.6,5.8,5.7,26.1,1.3,0.0,27.0,14.2,-0.2,0.0,-0.2,-0.108,-4.9,-2.5,-7.4,-0.1,
