Highlight,Unnamed: 1,In Stathead
"Career high, Points",25.0,View full stats from top 20 games
"Career high, Rebounds",10.0,View full stats from top 20 games
"Career high, Assists",18.0,View full stats from top 20 games
"Career high, Steals",7.0,View full stats from top 20 games
"Career high, Blocks",2.0,View full stats from top 20 games
"Career high, Game Score",26.5,View full stats from top 20 games
Triple-Doubles,2.0,View all
