"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2003-04,23.0,WAS,NBA,44:54,8.0,12.0,5.0,8.0,5.0,7.0,12.0,13.0,2.0,10.0,10.0,8.0,4.0,1.0,9.0,5.0,21.0,18.9
2004-05,24.0,WAS,NBA,33:33,6.0,12.0,5.0,8.0,4.0,6.0,4.0,5.0,3.0,5.0,8.0,6.0,3.0,0.0,3.0,3.0,17.0,17.9
2005-06,25.0,POR,NBA,41:27,8.0,16.0,4.0,7.0,5.0,10.0,5.0,5.0,2.0,5.0,6.0,13.0,3.0,2.0,3.0,5.0,23.0,23.9
2006-07,26.0,TOT,NBA,50:09,9.0,14.0,5.0,8.0,6.0,12.0,7.0,11.0,3.0,6.0,6.0,18.0,5.0,1.0,7.0,5.0,25.0,24.8
2006-07,26.0,MIL,NBA,39:56,4.0,14.0,3.0,8.0,3.0,6.0,3.0,4.0,2.0,5.0,5.0,7.0,1.0,1.0,3.0,5.0,12.0,9.7
2006-07,26.0,DEN,NBA,50:09,9.0,14.0,5.0,7.0,6.0,12.0,7.0,11.0,3.0,6.0,6.0,18.0,5.0,1.0,7.0,4.0,25.0,24.8
2007-08,27.0,POR,NBA,43:24,8.0,16.0,5.0,9.0,5.0,11.0,7.0,7.0,3.0,6.0,7.0,11.0,4.0,2.0,4.0,5.0,24.0,25.2
2008-09,28.0,POR,NBA,44:04,9.0,20.0,6.0,12.0,6.0,9.0,10.0,11.0,2.0,7.0,7.0,17.0,4.0,1.0,5.0,6.0,22.0,26.5
2009-10,29.0,TOT,NBA,46:14,8.0,12.0,5.0,10.0,5.0,8.0,4.0,4.0,3.0,10.0,10.0,13.0,3.0,1.0,9.0,5.0,23.0,25.1
2009-10,29.0,POR,NBA,42:05,7.0,12.0,5.0,10.0,5.0,8.0,4.0,4.0,3.0,6.0,6.0,12.0,3.0,1.0,4.0,5.0,20.0,25.1
2009-10,29.0,LAC,NBA,46:14,8.0,12.0,4.0,9.0,4.0,6.0,4.0,4.0,1.0,10.0,10.0,13.0,2.0,1.0,9.0,5.0,23.0,24.9
2010-11,30.0,LAL,NBA,30:30,4.0,8.0,4.0,6.0,2.0,5.0,4.0,6.0,3.0,6.0,6.0,7.0,3.0,1.0,5.0,4.0,14.0,11.7
2011-12,31.0,LAL,NBA,36:17,6.0,11.0,5.0,8.0,4.0,5.0,4.0,4.0,1.0,5.0,5.0,8.0,3.0,2.0,5.0,4.0,17.0,12.6
2012-13,32.0,LAL,NBA,47:59,8.0,20.0,5.0,12.0,5.0,8.0,8.0,8.0,2.0,6.0,7.0,8.0,5.0,2.0,5.0,6.0,24.0,25.0
2013-14,33.0,TOT,NBA,47:11,7.0,13.0,5.0,9.0,4.0,10.0,6.0,6.0,2.0,10.0,10.0,16.0,7.0,2.0,7.0,4.0,19.0,22.6
2013-14,33.0,LAL,NBA,40:18,7.0,13.0,5.0,9.0,4.0,10.0,6.0,6.0,2.0,10.0,10.0,16.0,4.0,1.0,7.0,4.0,19.0,22.6
2013-14,33.0,GSW,NBA,47:11,5.0,10.0,3.0,7.0,2.0,6.0,3.0,3.0,1.0,7.0,7.0,15.0,7.0,2.0,4.0,4.0,13.0,18.4
2014-15,34.0,POR,NBA,35:30,5.0,8.0,4.0,7.0,4.0,6.0,4.0,4.0,3.0,5.0,5.0,8.0,3.0,1.0,5.0,5.0,14.0,13.9
2015-16,35.0,DET,NBA,32:26,5.0,8.0,4.0,6.0,4.0,5.0,4.0,4.0,1.0,4.0,4.0,7.0,3.0,1.0,5.0,4.0,13.0,14.2
Career,,,,50:09,9.0,20.0,6.0,12.0,6.0,12.0,12.0,13.0,3.0,10.0,10.0,18.0,7.0,2.0,9.0,6.0,25.0,26.5
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,POR,NBA,44:04,9.0,20.0,6.0,12.0,6.0,11.0,10.0,11.0,3.0,7.0,7.0,17.0,4.0,2.0,5.0,6.0,24.0,26.5
4 Seasons,,LAL,NBA,47:59,8.0,20.0,5.0,12.0,5.0,10.0,8.0,8.0,3.0,10.0,10.0,16.0,5.0,2.0,7.0,6.0,24.0,25.0
2 Seasons,,WAS,NBA,44:54,8.0,12.0,5.0,8.0,5.0,7.0,12.0,13.0,3.0,10.0,10.0,8.0,4.0,1.0,9.0,5.0,21.0,18.9
1 Season,,DET,NBA,32:26,5.0,8.0,4.0,6.0,4.0,5.0,4.0,4.0,1.0,4.0,4.0,7.0,3.0,1.0,5.0,4.0,13.0,14.2
1 Season,,DEN,NBA,50:09,9.0,14.0,5.0,7.0,6.0,12.0,7.0,11.0,3.0,6.0,6.0,18.0,5.0,1.0,7.0,4.0,25.0,24.8
1 Season,,MIL,NBA,39:56,4.0,14.0,3.0,8.0,3.0,6.0,3.0,4.0,2.0,5.0,5.0,7.0,1.0,1.0,3.0,5.0,12.0,9.7
1 Season,,LAC,NBA,46:14,8.0,12.0,4.0,9.0,4.0,6.0,4.0,4.0,1.0,10.0,10.0,13.0,2.0,1.0,9.0,5.0,23.0,24.9
1 Season,,GSW,NBA,47:11,5.0,10.0,3.0,7.0,2.0,6.0,3.0,3.0,1.0,7.0,7.0,15.0,7.0,2.0,4.0,4.0,13.0,18.4
