"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2004-05,24,WAS,NBA,PG,4.0,0.0,17.0,100.0,0.0,0.0,0.0,0.0,10.0,13.1,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2006-07,26,DEN,NBA,PG,5.0,5.0,180.0,98.0,2.0,0.0,0.0,0.0,-0.3,25.5,8.0,1.0,3.0,1.0,0.0,1.0,50.0,0.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,28,POR,NBA,PG,6.0,6.0,231.0,100.0,0.0,0.0,0.0,0.0,-7.5,-6.5,5.0,1.0,3.0,1.0,2.0,0.0,78.0,1.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,30,LAL,NBA,PG,9.0,0.0,145.0,100.0,0.0,0.0,0.0,0.0,2.6,5.3,5.0,0.0,2.0,0.0,0.0,3.0,45.0,0.0,0.0,
2011-12,31,LAL,NBA,PG,12.0,0.0,306.0,100.0,0.0,0.0,0.0,0.0,-8.6,-8.4,14.0,1.0,12.0,0.0,0.0,2.0,62.0,0.0,2.0,
2012-13,32,LAL,NBA,PG,2.0,2.0,75.0,100.0,0.0,0.0,0.0,0.0,-17.8,4.5,1.0,2.0,4.0,0.0,1.0,0.0,10.0,1.0,2.0,
2013-14,33,GSW,NBA,PG,6.0,0.0,45.0,77.0,23.0,0.0,0.0,0.0,-22.7,-22.3,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
2014-15,34,POR,NBA,PG,5.0,0.0,43.0,99.0,1.0,0.0,0.0,0.0,-24.7,-17.8,2.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,
2015-16,35,DET,NBA,PG,4.0,0.0,43.0,100.0,0.0,0.0,0.0,0.0,-27.0,-21.8,2.0,2.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,53.0,13.0,1085.0,99.0,1.0,0.0,0.0,0.0,-7.8,-0.8,38.0,8.0,29.0,2.0,3.0,6.0,300.0,2.0,6.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,20.0,1679.0,99.0,1.0,0.0,0.0,0.0,-7.8,-0.8,59.0,12.0,45.0,3.0,5.0,,464.0,3.0,9.0,
,,,,,,,,,,,,,,,,,,,,,,,,
LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),,23.0,2.0,526.0,100.0,0.0,0.0,0.0,0.0,-6.8,-2.8,20.0,3.0,18.0,0.0,1.0,5.0,117.0,1.0,4.0,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,11.0,6.0,274.0,100.0,0.0,0.0,0.0,0.0,-10.2,-8.3,7.0,1.0,5.0,1.0,2.0,0.0,98.0,1.0,1.0,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,6.0,0.0,45.0,77.0,23.0,0.0,0.0,0.0,-22.7,-22.3,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,5.0,5.0,180.0,98.0,2.0,0.0,0.0,0.0,-0.3,25.5,8.0,1.0,3.0,1.0,0.0,1.0,50.0,0.0,1.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,4.0,0.0,43.0,100.0,0.0,0.0,0.0,0.0,-27.0,-21.8,2.0,2.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,4.0,0.0,17.0,100.0,0.0,0.0,0.0,0.0,10.0,13.1,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,0.0,
