"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2020-21,22,NYK,NBA,PF,62.0,0.0,683.0,0.498,12.5,0.593,0.392,0.129,0.043,0.029,0.407,0.629,0.695,0.481,0.444,0.667,0.306,0.641,0.962,0.182,34.0,0.412,0.286,0.0,0.0,
2021-22,23,NYK,NBA,PF,72.0,10.0,1230.0,0.531,10.5,0.643,0.505,0.108,0.017,0.013,0.357,0.655,0.728,0.392,0.375,0.333,0.308,0.824,1.0,0.235,102.0,0.491,0.349,1.0,0.0,
2022-23,24,NYK,NBA,PF,67.0,5.0,1050.0,0.446,16.0,0.411,0.289,0.095,0.019,0.007,0.589,0.593,0.736,0.25,0.125,0.667,0.344,0.863,0.965,0.148,52.0,0.47,0.353,2.0,0.0,
2023-24,25,IND,NBA,PF,82.0,28.0,1730.0,0.573,12.7,0.563,0.378,0.157,0.026,0.002,0.437,0.706,0.808,0.516,0.4,0.0,0.403,0.796,0.99,0.193,101.0,0.368,0.398,3.0,0.0,
2024-25,26,IND,NBA,PF,79.0,4.0,1545.0,0.529,14.9,0.497,0.295,0.159,0.037,0.007,0.503,0.695,0.791,0.632,0.273,0.25,0.365,0.758,0.964,0.129,74.0,0.385,0.44,5.0,0.0,
2025-26,27,IND,NBA,PF,3.0,0.0,82.0,0.417,14.8,0.528,0.222,0.167,0.111,0.028,0.472,0.632,0.625,0.667,0.75,0.0,0.176,0.417,1.0,0.139,3.0,0.176,0.0,0.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,365.0,47.0,6320.0,0.521,13.6,0.537,0.365,0.134,0.029,0.009,0.463,0.666,0.759,0.497,0.348,0.429,0.353,0.781,0.976,0.175,366.0,0.416,0.377,11.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,11.0,1420.0,0.521,13.6,0.537,0.365,0.134,0.029,0.009,0.463,0.666,0.759,0.497,0.348,0.429,0.353,0.781,0.976,0.175,82.0,0.416,0.377,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),,201.0,15.0,2963.0,0.492,13.0,0.545,0.401,0.107,0.023,0.014,0.455,0.632,0.724,0.364,0.32,0.533,0.325,0.797,0.975,0.192,188.0,0.467,0.342,3.0,0.0,
IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),,164.0,32.0,3357.0,0.547,14.2,0.53,0.333,0.158,0.034,0.005,0.47,0.698,0.797,0.578,0.366,0.167,0.377,0.768,0.977,0.16,178.0,0.371,0.415,8.0,0.0,
