"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2015-16,20,ORL,NBA,SF,79.0,9.0,1413.0,0.433,0.504,0.349,0.513,0.907,0.541,0.129,0.459,96.0,103.0,99.0,102.0,120.0,100.0,47.0,161.0,8.9,-0.2,
2016-17,21,ORL,NBA,SF,65.0,2.0,960.0,0.355,0.398,0.299,0.42,0.8,0.45,0.152,0.436,78.0,79.0,84.0,82.0,104.0,82.0,56.0,138.0,-62.0,-71.9,
2017-18,22,ORL,NBA,SF,75.0,30.0,1657.0,0.442,0.523,0.337,0.515,0.819,0.544,0.17,0.433,96.0,102.0,93.0,99.0,107.0,98.0,68.0,128.0,-7.1,-15.7,
2018-19,23,NYK,NBA,SF,58.0,24.0,1206.0,0.412,0.478,0.276,0.457,0.763,0.497,0.246,0.328,89.0,92.0,78.0,87.0,100.0,89.0,95.0,91.0,-62.5,-64.5,
2019-20,24,POR,NBA,PF,53.0,4.0,871.0,0.422,0.486,0.308,0.477,0.814,0.525,0.271,0.358,92.0,93.0,86.0,90.0,105.0,93.0,104.0,93.0,-22.6,-19.5,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,330.0,69.0,6107.0,0.417,0.484,0.319,0.482,0.812,0.516,0.187,0.407,91.0,95.0,89.0,93.0,106.0,93.0,72.0,125.0,-145.3,-171.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,
ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),,219.0,41.0,4030.0,0.418,0.487,0.332,0.492,0.837,0.521,0.153,0.442,92.0,97.0,93.0,96.0,109.0,95.0,58.0,141.0,-60.2,-87.8,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,58.0,24.0,1206.0,0.412,0.478,0.276,0.457,0.763,0.497,0.246,0.328,89.0,92.0,78.0,87.0,100.0,89.0,95.0,91.0,-62.5,-64.5,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,53.0,4.0,871.0,0.422,0.486,0.308,0.477,0.814,0.525,0.271,0.358,92.0,93.0,86.0,90.0,105.0,93.0,104.0,93.0,-22.6,-19.5,
