"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2014-15,25,BOS,NBA,PG,4.0,0.0,119.0,0.333,14.6,0.667,0.259,0.093,0.167,0.148,0.333,0.417,0.571,0.2,0.333,0.375,0.167,0.067,0.667,0.0,0.0,0.056,0.0,0.0,0.0,
2015-16,26,BOS,NBA,PG,6.0,6.0,220.0,0.395,13.2,0.613,0.387,0.084,0.05,0.092,0.387,0.466,0.5,0.4,0.667,0.273,0.283,0.382,0.615,0.0,0.0,0.152,0.429,0.0,0.0,
2016-17,27,BOS,NBA,PG,15.0,15.0,521.0,0.425,14.5,0.586,0.303,0.115,0.092,0.077,0.414,0.49,0.557,0.333,0.458,0.5,0.333,0.253,0.611,0.0,0.0,0.074,0.5,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,34,PHO,NBA,PG,1.0,0.0,4.0,0.0,14.7,0.5,0.0,0.5,0.0,0.0,0.5,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,26.0,21.0,864.0,0.404,14.2,0.603,0.319,0.106,0.089,0.089,0.397,0.471,0.54,0.326,0.462,0.41,0.301,0.266,0.615,0.0,0.0,0.092,0.438,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,66.0,2725.0,0.404,14.2,0.603,0.319,0.106,0.089,0.089,0.397,0.471,0.54,0.326,0.462,0.41,0.301,0.266,0.615,0.0,0.0,0.092,0.438,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),,25.0,21.0,860.0,0.406,14.1,0.604,0.32,0.104,0.09,0.09,0.396,0.473,0.54,0.333,0.462,0.41,0.302,0.266,0.615,0.0,0.0,0.093,0.438,0.0,0.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,1.0,0.0,4.0,0.0,14.7,0.5,0.0,0.5,0.0,0.0,0.5,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,
