Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2006-07,20,BOS,NBA,PG,78,25,1831,188,450,.418,6,29,.207,182,421,.432,.424,119,184,.647,74,218,292,297,128,8,137,181,501,0,ROY-12
2007-08,21,BOS,NBA,PG,77,77,2306,351,713,.492,5,19,.263,346,694,.499,.496,107,175,.611,78,244,322,393,129,13,147,187,814,0,DPOY-16
2008-09,22,BOS,NBA,PG,80,80,2642,383,759,.505,15,48,.313,368,711,.518,.514,172,268,.642,100,316,416,659,149,11,209,193,953,2,"DPOY-10,DEF2"
2009-10,23,BOS,NBA,PG,81,81,2963,459,904,.508,17,80,.213,442,824,.536,.517,175,282,.621,100,260,360,794,189,11,246,198,1110,2,"DPOY-5,AS,DEF1"
2010-11,24,BOS,NBA,PG,68,68,2527,318,670,.475,10,43,.233,308,627,.491,.482,75,132,.568,87,210,297,760,153,11,234,120,721,3,"MVP-10,DPOY-5,AS,DEF1"
2011-12,25,BOS,NBA,PG,53,53,1957,256,572,.448,10,42,.238,246,530,.464,.456,108,181,.597,62,195,257,620,95,3,193,99,630,6,"MVP-8,AS,NBA3,DEF2"
2012-13,26,BOS,NBA,PG,38,38,1423,225,465,.484,12,50,.240,213,415,.513,.497,60,93,.645,43,169,212,420,70,9,148,96,522,5,AS
2013-14,27,BOS,NBA,PG,30,30,998,141,350,.403,26,90,.289,115,260,.442,.440,42,67,.627,22,142,164,294,40,2,99,65,350,1,
2014-15,28,2TM,NBA,PG,68,68,2018,275,645,.426,27,86,.314,248,559,.444,.447,31,78,.397,73,300,373,538,91,7,210,153,608,3,
2014-15,28,BOS,NBA,PG,22,22,699,81,200,.405,8,32,.250,73,168,.435,.425,12,36,.333,25,140,165,237,37,3,75,42,182,3,
2014-15,28,DAL,NBA,PG,46,46,1319,194,445,.436,19,54,.352,175,391,.448,.457,19,42,.452,48,160,208,301,54,4,135,111,426,0,
2015-16,29,SAC,NBA,PG,72,72,2537,355,782,.454,62,170,.365,293,612,.479,.494,87,150,.580,77,358,435,839,141,10,278,175,859,6,
2016-17,30,CHI,NBA,PG,69,42,1843,229,561,.408,50,133,.376,179,428,.418,.453,30,50,.600,73,282,355,461,99,11,169,144,538,1,
2017-18,31,NOP,NBA,PG,65,63,1705,231,494,.468,50,150,.333,181,344,.526,.518,25,46,.543,31,232,263,533,70,10,151,119,537,2,
2018-19,32,LAL,NBA,PG,46,29,1369,175,432,.405,51,142,.359,124,290,.428,.464,23,36,.639,34,209,243,367,57,7,127,100,424,1,
2019-20,33,LAL,NBA,PG,48,3,984,137,328,.418,41,125,.328,96,203,.473,.480,27,41,.659,23,119,142,240,40,2,91,58,342,0,
2020-21,34,2TM,NBA,PG,45,3,770,95,215,.442,36,89,.404,59,126,.468,.526,16,17,.941,18,92,110,199,37,4,79,53,242,0,
2020-21,34,ATL,NBA,PG,27,2,402,44,110,.400,17,45,.378,27,65,.415,.477,1,2,.500,4,51,55,95,19,2,39,25,106,0,
2020-21,34,LAC,NBA,PG,18,1,368,51,105,.486,19,44,.432,32,61,.525,.576,15,15,1.000,14,41,55,104,18,2,40,28,136,0,
2021-22,35,2TM,NBA,PG,39,1,697,68,176,.386,31,88,.352,37,88,.420,.474,19,26,.731,15,93,108,170,30,6,68,56,186,0,
2021-22,35,LAL,NBA,PG,18,0,289,23,71,.324,8,30,.267,15,41,.366,.380,1,2,.500,10,39,49,67,12,5,34,25,55,0,
2021-22,35,CLE,NBA,PG,21,1,408,45,105,.429,23,58,.397,22,47,.468,.538,18,24,.750,5,54,59,103,18,1,34,31,131,0,
,,,,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
16 Yrs,16 Yrs,16 Yrs,16 Yrs,,957,733,28570,3886,8516,.456,449,1384,.324,3437,7132,.482,.483,1116,1826,.611,910,3439,4349,7584,1518,125,2586,1997,9337,32,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,63,2448,333,730,.456,38,119,.324,294,611,.482,.483,96,156,.611,78,295,373,650,130,11,222,171,800,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (9 Yrs),BOS (9 Yrs),BOS (9 Yrs),BOS (9 Yrs),,527,474,17346,2402,5083,.473,109,433,.252,2293,4650,.493,.483,870,1418,.614,591,1894,2485,4474,990,71,1488,1181,5783,22,
LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),,112,32,2642,335,831,.403,100,297,.337,235,534,.440,.463,51,79,.646,67,367,434,674,109,14,252,183,821,1,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,72,72,2537,355,782,.454,62,170,.365,293,612,.479,.494,87,150,.580,77,358,435,839,141,10,278,175,859,6,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,69,42,1843,229,561,.408,50,133,.376,179,428,.418,.453,30,50,.600,73,282,355,461,99,11,169,144,538,1,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,65,63,1705,231,494,.468,50,150,.333,181,344,.526,.518,25,46,.543,31,232,263,533,70,10,151,119,537,2,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,46,46,1319,194,445,.436,19,54,.352,175,391,.448,.457,19,42,.452,48,160,208,301,54,4,135,111,426,0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,27,2,402,44,110,.400,17,45,.378,27,65,.415,.477,1,2,.500,4,51,55,95,19,2,39,25,106,0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,21,1,408,45,105,.429,23,58,.397,22,47,.468,.538,18,24,.750,5,54,59,103,18,1,34,31,131,0,
