"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2007-08,21,BOS,NBA,PG,26.0,26.0,831.0,0.407,0.42,0.25,0.416,0.691,0.454,0.259,0.076,89.0,87.0,69.0,84.0,92.0,84.0,84.0,34.0,
2008-09,22,BOS,NBA,PG,14.0,14.0,577.0,0.417,0.437,0.25,0.43,0.657,0.467,0.3,0.108,91.0,90.0,68.0,86.0,85.0,86.0,98.0,48.0,
2009-10,23,BOS,NBA,PG,24.0,24.0,975.0,0.463,0.47,0.375,0.477,0.596,0.504,0.35,0.074,100.0,96.0,106.0,95.0,79.0,93.0,116.0,33.0,
2010-11,24,BOS,NBA,PG,9.0,9.0,345.0,0.477,0.49,0.0,0.477,0.632,0.509,0.355,0.028,104.0,101.0,0.0,96.0,83.0,94.0,118.0,13.0,
2011-12,25,BOS,NBA,PG,19.0,19.0,810.0,0.468,0.491,0.267,0.482,0.696,0.505,0.186,0.1,105.0,103.0,76.0,99.0,93.0,96.0,67.0,44.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,28,DAL,NBA,PG,2.0,2.0,37.0,0.45,0.444,0.5,0.475,,0.475,0.0,0.1,100.0,92.0,143.0,96.0,,89.0,0.0,37.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,30,CHI,NBA,PG,2.0,2.0,67.0,0.423,0.55,0.0,0.423,0.5,0.428,0.077,0.231,93.0,109.0,0.0,82.0,65.0,77.0,28.0,73.0,
2017-18,31,NOP,NBA,PG,9.0,9.0,302.0,0.413,0.411,0.421,0.457,0.643,0.474,0.152,0.207,90.0,81.0,116.0,88.0,84.0,85.0,60.0,61.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,33,LAL,NBA,PG,16.0,0.0,395.0,0.455,0.493,0.4,0.537,0.684,0.553,0.157,0.413,99.0,94.0,112.0,102.0,89.0,98.0,60.0,108.0,
2020-21,34,LAC,NBA,PG,13.0,0.0,220.0,0.34,0.28,0.393,0.443,0.667,0.472,0.226,0.528,73.0,53.0,107.0,82.0,86.0,83.0,92.0,135.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,134.0,105.0,4559.0,0.44,0.457,0.33,0.462,0.649,0.49,0.255,0.134,96.0,93.0,92.0,92.0,85.0,90.0,87.0,48.0,
,,,,,,,,,,,,,,,,,,,,,,,,
BOS (5 Yrs),BOS (5 Yrs),BOS (5 Yrs),BOS (5 Yrs),,92.0,92.0,3538.0,0.445,0.46,0.277,0.457,0.647,0.487,0.281,0.083,97.0,95.0,78.0,92.0,85.0,90.0,94.0,37.0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,16.0,0.0,395.0,0.455,0.493,0.4,0.537,0.684,0.553,0.157,0.413,99.0,94.0,112.0,102.0,89.0,98.0,60.0,108.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,13.0,0.0,220.0,0.34,0.28,0.393,0.443,0.667,0.472,0.226,0.528,73.0,53.0,107.0,82.0,86.0,83.0,92.0,135.0,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,9.0,9.0,302.0,0.413,0.411,0.421,0.457,0.643,0.474,0.152,0.207,90.0,81.0,116.0,88.0,84.0,85.0,60.0,61.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,2.0,2.0,67.0,0.423,0.55,0.0,0.423,0.5,0.428,0.077,0.231,93.0,109.0,0.0,82.0,65.0,77.0,28.0,73.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,2.0,2.0,37.0,0.45,0.444,0.5,0.475,,0.475,0.0,0.1,100.0,92.0,143.0,96.0,,89.0,0.0,37.0,
