Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,23.0,BOS,NBA,PG,1.0,0.0,19:49,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,1.0,1.0,5.0,1.0,0.0,2.0,1.0,4.0
2010-11,24.0,BOS,NBA,PG,1.0,0.0,20:34,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,,2.0,2.0,8.0,0.0,0.0,2.0,0.0,6.0
2011-12,25.0,BOS,NBA,PG,1.0,0.0,15:34,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,,0.0,2.0,8.0,0.0,0.0,4.0,1.0,2.0
2012-13,26.0,BOS,NBA,PG,,,,,,,,,,,,,,,,,,,,
Career,,,NBA,,3.0,0.0,56,6.0,11.0,,0.0,0.0,,0.0,0.0,,3.0,5.0,21.0,1.0,0.0,8.0,2.0,12.0
