"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2023-24,21.0,DAL,NBA,37:18,6.0,14.0,3.0,6.0,5.0,9.0,7.0,9.0,5.0,5.0,8.0,3.0,2.0,1.0,3.0,3.0,20.0,14.9
2024-25,22.0,DAL,NBA,33:57,7.0,15.0,2.0,6.0,6.0,9.0,5.0,9.0,4.0,6.0,8.0,6.0,3.0,2.0,1.0,3.0,20.0,17.3
2025-26,23.0,MEM,NBA,26:06,3.0,8.0,1.0,3.0,3.0,5.0,4.0,6.0,3.0,5.0,7.0,4.0,1.0,1.0,3.0,2.0,11.0,11.7
Career,,,,37:18,7.0,15.0,3.0,6.0,6.0,9.0,7.0,9.0,5.0,6.0,8.0,6.0,3.0,2.0,3.0,3.0,20.0,17.3
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,DAL,NBA,37:18,7.0,15.0,3.0,6.0,6.0,9.0,7.0,9.0,5.0,6.0,8.0,6.0,3.0,2.0,3.0,3.0,20.0,17.3
1 Season,,MEM,NBA,26:06,3.0,8.0,1.0,3.0,3.0,5.0,4.0,6.0,3.0,5.0,7.0,4.0,1.0,1.0,3.0,2.0,11.0,11.7
