Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2004-05,22,CHA,NBA,PF,73,73,2600,9.0,20.1,.447,0.0,0.0,.000,9.0,20.0,.447,.447,4.2,6.9,.609,5.5,10.4,15.9,1.3,1.2,2.5,2.5,4.3,22.1,100,105,"ROY-1,DPOY-21"
2005-06,23,CHA,NBA,PF,26,25,874,7.7,18.6,.415,0.0,0.0,,7.7,18.6,.415,.415,4.8,7.3,.656,5.5,9.8,15.3,1.8,1.3,2.9,3.1,5.2,20.2,96,104,
2006-07,24,CHA,NBA,C,67,65,2329,8.8,16.6,.532,0.0,0.0,,8.8,16.6,.532,.532,3.9,6.6,.593,5.8,11.2,17.0,1.8,1.3,3.9,2.5,4.7,21.6,111,102,DPOY-11
2007-08,25,CHA,NBA,C,82,82,2718,8.8,16.5,.535,0.0,0.0,,8.8,16.5,.535,.535,4.1,7.2,.570,4.9,11.9,16.8,1.3,1.2,2.7,3.2,4.6,21.8,106,105,
2008-09,26,CHA,NBA,C,82,81,2691,8.7,15.6,.561,0.0,0.0,,8.7,15.6,.561,.561,4.4,7.5,.593,5.6,11.1,16.7,1.1,1.0,2.7,2.9,5.0,21.9,112,103,
2009-10,27,NOH,NBA,C,82,82,2370,7.6,14.3,.530,0.0,0.0,,7.6,14.3,.530,.530,3.4,6.0,.562,5.5,10.7,16.2,1.2,1.2,2.8,2.4,4.8,18.6,110,106,
2010-11,28,NOH,NBA,C,72,72,2287,7.1,12.4,.573,0.0,0.0,.000,7.1,12.4,.574,.573,3.4,6.1,.562,5.4,10.7,16.2,1.0,0.9,3.0,2.8,5.4,17.6,111,102,
2011-12,29,NOH,NBA,C,27,27,781,7.9,14.9,.533,0.0,0.0,,7.9,14.9,.533,.533,2.6,5.1,.514,4.9,10.0,14.8,1.7,1.1,1.8,2.6,5.1,18.5,105,103,
2012-13,30,WAS,NBA,C,79,77,2052,8.3,17.4,.477,0.0,0.0,,8.3,17.4,.477,.477,2.8,4.8,.571,5.1,12.5,17.6,2.4,1.1,2.0,2.7,3.7,19.4,100,99,
2013-14,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
