Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2018-19,21,LAC,NBA,C,4.0,3.0,39.0,9.0,18.0,0.5,0.0,0.0,9.0,18.0,0.5,0.5,2.0,3.0,0.667,11.0,11.0,22.0,1.0,2.0,2.0,4.0,5.0,20.0,0.0,
2019-20,22,LAC,NBA,C,13.0,13.0,320.0,44.0,78.0,0.564,0.0,0.0,44.0,78.0,0.564,0.564,30.0,37.0,0.811,31.0,62.0,93.0,8.0,2.0,10.0,12.0,34.0,118.0,0.0,
2020-21,23,LAC,NBA,C,17.0,7.0,301.0,34.0,57.0,0.596,0.0,0.0,34.0,57.0,0.596,0.596,39.0,49.0,0.796,43.0,56.0,99.0,7.0,2.0,12.0,16.0,33.0,107.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,25,LAC,NBA,C,5.0,5.0,130.0,17.0,30.0,0.567,0.0,0.0,17.0,30.0,0.567,0.567,12.0,16.0,0.75,16.0,32.0,48.0,3.0,3.0,1.0,11.0,8.0,46.0,0.0,
2023-24,26,LAC,NBA,C,6.0,6.0,192.0,42.0,70.0,0.6,0.0,0.0,42.0,70.0,0.6,0.6,13.0,20.0,0.65,18.0,38.0,56.0,6.0,5.0,3.0,8.0,21.0,97.0,0.0,
2024-25,27,LAC,NBA,C,7.0,7.0,256.0,54.0,82.0,0.659,0.0,0.0,54.0,82.0,0.659,0.659,14.0,26.0,0.538,27.0,44.0,71.0,16.0,5.0,7.0,11.0,19.0,122.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,52.0,41.0,1238.0,200.0,335.0,0.597,0.0,0.0,200.0,335.0,0.597,0.597,110.0,151.0,0.728,146.0,243.0,389.0,41.0,19.0,35.0,62.0,120.0,510.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,65.0,1952.0,315.0,528.0,0.597,0.0,0.0,315.0,528.0,0.597,0.597,173.0,238.0,0.728,230.0,383.0,613.0,65.0,30.0,55.0,98.0,189.0,804.0,0.0,
