Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-17,LAC,@,PHI,"L, 108-110",*,34,7,13,0.538,0,0,,0,0,,5,8,13,1,1,0,0,1,14,14.9,-7
2025-11-16,LAC,@,BOS,"L, 118-121",*,34,6,10,0.6,0,0,,4,4,1.0,2,10,12,2,1,1,1,4,16,16.3,-15
2025-11-14,LAC,@,DAL,"W, 133-127 (2OT)",*,46,11,15,0.733,0,0,,5,7,0.714,4,7,11,2,1,1,5,4,27,21.5,25
2025-11-12,LAC,,DEN,"L, 116-130",*,32,9,14,0.643,0,0,,0,0,,6,3,9,1,0,2,2,2,18,16.2,-10
2025-11-10,LAC,,ATL,"L, 102-105",*,30,6,10,0.6,0,0,,1,4,0.25,3,9,12,1,0,2,2,3,13,10.9,1
