Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,23,UTA,NBA,PF,2,0,9,8.0,12.0,0.667,0.0,0.0,8.0,12.0,0.667,0.667,0.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,0.0,0.0,16.0,
1 Yr,1 Yr,1 Yr,1 Yr,,2,0,9,8.0,12.0,0.667,0.0,0.0,8.0,12.0,0.667,0.667,0.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,0.0,0.0,16.0,
