Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-21,DAL,,NOP,"W, 118-115",,18,1,1,1.0,0,0,,2,2,1.0,3,1,4,2,1,1,1,5,4,6.2,8
2025-11-19,DAL,,NYK,"L, 111-113",*,18,1,3,0.333,0,0,,2,2,1.0,5,5,10,1,0,3,1,1,4,8.7,10
2025-11-16,DAL,,POR,"W, 138-133 (OT)",,12,1,2,0.5,0,0,,0,0,,1,2,3,1,0,2,2,6,2,0.0,-7
2025-11-14,DAL,,LAC,"L, 127-133 (2OT)",,17,1,3,0.333,0,0,,2,2,1.0,1,4,5,0,1,1,1,0,4,4.9,-12
2025-10-26,DAL,,TOR,"W, 139-129",*,21,2,2,1.0,0,0,,0,2,0.0,1,6,7,4,0,3,2,3,4,6.8,17
