"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2018-19,22.0,MIL,NBA,24:24,6.0,9.0,3.0,6.0,5.0,5.0,3.0,4.0,2.0,8.0,8.0,5.0,3.0,2.0,4.0,4.0,15.0,10.6
2019-20,23.0,MIL,NBA,33:28,8.0,15.0,4.0,7.0,5.0,9.0,6.0,6.0,4.0,8.0,10.0,9.0,4.0,2.0,5.0,5.0,19.0,20.3
2020-21,24.0,MIL,NBA,36:17,9.0,16.0,6.0,10.0,6.0,9.0,4.0,5.0,6.0,11.0,15.0,9.0,3.0,2.0,4.0,6.0,24.0,26.9
2021-22,25.0,TOT,NBA,34:44,7.0,14.0,4.0,9.0,3.0,6.0,6.0,7.0,4.0,8.0,9.0,9.0,5.0,2.0,4.0,4.0,20.0,24.6
2021-22,25.0,MIL,NBA,28:22,6.0,11.0,3.0,7.0,3.0,6.0,5.0,6.0,4.0,5.0,9.0,3.0,2.0,2.0,4.0,4.0,20.0,17.9
2021-22,25.0,SAC,NBA,34:44,7.0,14.0,4.0,9.0,3.0,6.0,6.0,7.0,4.0,8.0,9.0,9.0,5.0,2.0,4.0,4.0,19.0,24.6
2022-23,26.0,GSW,NBA,44:22,8.0,17.0,6.0,12.0,7.0,8.0,5.0,6.0,5.0,9.0,13.0,11.0,5.0,2.0,4.0,5.0,22.0,22.0
2023-24,27.0,NYK,NBA,52:30,15.0,26.0,11.0,20.0,8.0,14.0,5.0,7.0,5.0,7.0,9.0,6.0,4.0,2.0,5.0,6.0,40.0,36.2
2024-25,28.0,MIN,NBA,39:14,9.0,19.0,8.0,13.0,4.0,7.0,5.0,6.0,4.0,9.0,10.0,9.0,5.0,2.0,4.0,5.0,28.0,27.3
2025-26,29.0,MIN,NBA,37:37,8.0,17.0,6.0,13.0,3.0,5.0,5.0,5.0,3.0,6.0,9.0,6.0,2.0,2.0,6.0,5.0,25.0,22.4
Career,,,,52:30,15.0,26.0,11.0,20.0,8.0,14.0,6.0,7.0,6.0,11.0,15.0,11.0,5.0,2.0,6.0,6.0,40.0,36.2
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,MIL,NBA,36:17,9.0,16.0,6.0,10.0,6.0,9.0,6.0,6.0,6.0,11.0,15.0,9.0,4.0,2.0,5.0,6.0,24.0,26.9
2 Seasons,,MIN,NBA,39:14,9.0,19.0,8.0,13.0,4.0,7.0,5.0,6.0,4.0,9.0,10.0,9.0,5.0,2.0,6.0,5.0,28.0,27.3
1 Season,,NYK,NBA,52:30,15.0,26.0,11.0,20.0,8.0,14.0,5.0,7.0,5.0,7.0,9.0,6.0,4.0,2.0,5.0,6.0,40.0,36.2
1 Season,,GSW,NBA,44:22,8.0,17.0,6.0,12.0,7.0,8.0,5.0,6.0,5.0,9.0,13.0,11.0,5.0,2.0,4.0,5.0,22.0,22.0
1 Season,,SAC,NBA,34:44,7.0,14.0,4.0,9.0,3.0,6.0,6.0,7.0,4.0,8.0,9.0,9.0,5.0,2.0,4.0,4.0,19.0,24.6
