"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2018-19,22,MIL,NBA,SG,27.0,0.0,411.0,0.403,0.683,0.265,0.492,0.75,0.507,0.097,0.669,88.0,131.0,75.0,94.0,98.0,91.0,37.0,187.0,-8.0,-13.7,
2019-20,23,MIL,NBA,SG,66.0,24.0,1520.0,0.455,0.567,0.336,0.536,0.733,0.557,0.169,0.484,99.0,108.0,94.0,101.0,95.0,99.0,65.0,126.0,7.6,-8.8,
2020-21,24,MIL,NBA,SG,66.0,66.0,1814.0,0.42,0.475,0.379,0.528,0.718,0.542,0.118,0.574,90.0,90.0,103.0,98.0,92.0,95.0,48.0,146.0,-11.7,-37.3,
2021-22,25,2TM,NBA,SG,42.0,1.0,1006.0,0.351,0.373,0.339,0.461,0.843,0.51,0.247,0.649,76.0,70.0,96.0,87.0,109.0,90.0,100.0,162.0,-47.3,-41.7,
2021-22,25,MIL,NBA,SG,17.0,0.0,341.0,0.331,0.409,0.284,0.419,0.852,0.47,0.229,0.627,72.0,77.0,80.0,79.0,110.0,83.0,92.0,157.0,-26.5,-25.0,
2021-22,25,SAC,NBA,SG,25.0,1.0,665.0,0.362,0.351,0.368,0.484,0.839,0.532,0.257,0.661,79.0,66.0,104.0,91.0,108.0,94.0,104.0,165.0,-20.8,-16.7,
2022-23,26,GSW,NBA,SG,72.0,36.0,1894.0,0.435,0.525,0.397,0.574,0.817,0.593,0.131,0.7,92.0,96.0,110.0,105.0,104.0,102.0,49.0,181.0,31.1,13.9,
2023-24,27,NYK,NBA,SG,81.0,63.0,2360.0,0.443,0.542,0.401,0.584,0.754,0.597,0.114,0.702,93.0,99.0,110.0,107.0,96.0,103.0,46.0,178.0,75.6,36.2,
2024-25,28,MIN,NBA,SG,62.0,10.0,1606.0,0.422,0.49,0.397,0.568,0.778,0.582,0.106,0.739,90.0,90.0,110.0,105.0,100.0,101.0,44.0,175.0,29.9,7.7,
2025-26,29,MIN,NBA,SG,15.0,15.0,461.0,0.433,0.556,0.395,0.583,0.85,0.624,0.267,0.76,93.0,102.0,110.0,108.0,108.0,107.0,93.0,182.0,12.3,13.9,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,431.0,215.0,11072.0,0.427,0.515,0.38,0.552,0.778,0.571,0.14,0.655,92.0,96.0,105.0,102.0,100.0,99.0,55.0,165.0,89.5,-29.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,
MIL (4 Yrs),MIL (4 Yrs),MIL (4 Yrs),MIL (4 Yrs),,176.0,90.0,4086.0,0.424,0.524,0.343,0.518,0.745,0.538,0.145,0.554,92.0,100.0,95.0,97.0,96.0,95.0,57.0,143.0,-38.6,-84.8,
MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),,77.0,25.0,2067.0,0.424,0.503,0.397,0.571,0.806,0.591,0.139,0.743,91.0,92.0,110.0,105.0,103.0,102.0,54.0,177.0,42.2,21.6,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,81.0,63.0,2360.0,0.443,0.542,0.401,0.584,0.754,0.597,0.114,0.702,93.0,99.0,110.0,107.0,96.0,103.0,46.0,178.0,75.6,36.2,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,72.0,36.0,1894.0,0.435,0.525,0.397,0.574,0.817,0.593,0.131,0.7,92.0,96.0,110.0,105.0,104.0,102.0,49.0,181.0,31.1,13.9,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,25.0,1.0,665.0,0.362,0.351,0.368,0.484,0.839,0.532,0.257,0.661,79.0,66.0,104.0,91.0,108.0,94.0,104.0,165.0,-20.8,-16.7,
