Season,Team,Lg,Salary
2018-19,Milwaukee Bucks,NBA,"$2,481,000"
2019-20,Milwaukee Bucks,NBA,"$2,905,800"
2020-21,Milwaukee Bucks,NBA,"$3,044,160"
2021-22,Sacramento Kings,NBA,"$4,675,830"
2022-23,Golden State Warriors,NBA,"$4,500,000"
2023-24,New York Knicks,NBA,"$10,900,000"
2024-25,Minnesota Timberwolves,NBA,"$11,445,000"
Career,(may be incomplete),,"$39,951,790"
