Season,Team,Lg,Salary
2021-22,Golden State Warriors,NBA,"$3,562,080"
2022-23,Golden State Warriors,NBA,"$3,740,160"
2023-24,Golden State Warriors,NBA,"$3,918,480"
2024-25,Golden State Warriors,NBA,"$5,803,269"
Career,(may be incomplete),,"$17,023,989"
