Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-11-29,GSW,,NOP,"W, 104-96",*,27,4,12,0.333,2,7,0.286,1,1,1.0,1,2,3,0,2,2,1,1,11,7.5,8
2025-11-26,GSW,,HOU,"L, 100-104",*,30,2,8,0.25,1,5,0.2,4,4,1.0,3,4,7,1,0,0,0,4,9,6.6,7
2025-11-24,GSW,,UTA,"W, 134-117",*,29,6,17,0.353,3,12,0.25,0,0,,1,5,6,0,2,0,0,2,15,8.9,20
2025-11-21,GSW,,POR,"L, 123-127",*,28,3,6,0.5,2,5,0.4,2,2,1.0,1,1,2,1,0,1,2,5,10,5.4,-15
2025-11-19,GSW,@,MIA,"L, 96-110",*,36,3,12,0.25,1,6,0.167,2,2,1.0,1,5,6,4,1,1,3,3,9,4.3,-11
