"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 35_level_0', 'Awards')"
2003-04,24,BOS,NBA,EC1,IND,L (0-4),4.0,16.3,5.0,4.5,0.0,1.0,1.0,7.0,22.0,0.318,0.0,0.0,7.0,22.0,0.318,0.318,6.0,10.0,0.6,8.0,10.0,18.0,0.0,4.0,4.0,3.0,12.0,20.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08,28,LAL,NBA,FIN,BOS,L (2-4),1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,
2 Yrs (2 Series),2 Yrs (2 Series),2 Yrs (2 Series),2 Yrs (2 Series),2 Yrs (2 Series),2 Yrs (2 Series),0-2,5.0,13.6,4.0,3.6,0.0,0.8,0.8,7.0,23.0,0.304,0.0,0.0,7.0,23.0,0.304,0.304,6.0,10.0,0.6,8.0,10.0,18.0,0.0,4.0,4.0,4.0,14.0,20.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),EC1 (1 Series),0-1,4.0,16.3,5.0,4.5,0.0,1.0,1.0,7.0,22.0,0.318,0.0,0.0,7.0,22.0,0.318,0.318,6.0,10.0,0.6,8.0,10.0,18.0,0.0,4.0,4.0,3.0,12.0,20.0,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),0-1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,
