"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2002-03,22.0,HOU,NBA,41:00,10.0,19.0,1.0,1.0,10.0,19.0,11.0,13.0,8.0,15.0,19.0,6.0,2.0,6.0,6.0,6.0,30.0,28.7
2003-04,23.0,HOU,NBA,49:34,15.0,23.0,0.0,1.0,15.0,23.0,14.0,16.0,7.0,14.0,20.0,7.0,2.0,7.0,7.0,6.0,41.0,37.6
2004-05,24.0,HOU,NBA,41:19,13.0,21.0,0.0,0.0,13.0,21.0,14.0,18.0,9.0,14.0,22.0,4.0,3.0,5.0,10.0,6.0,40.0,34.8
2005-06,25.0,HOU,NBA,43:56,16.0,25.0,0.0,1.0,16.0,25.0,18.0,20.0,8.0,17.0,21.0,5.0,3.0,7.0,9.0,6.0,38.0,33.1
2006-07,26.0,HOU,NBA,48:46,15.0,35.0,0.0,1.0,15.0,35.0,17.0,21.0,7.0,14.0,18.0,5.0,4.0,8.0,8.0,5.0,39.0,34.2
2007-08,27.0,HOU,NBA,51:36,14.0,24.0,0.0,2.0,14.0,24.0,14.0,20.0,8.0,14.0,19.0,6.0,3.0,6.0,8.0,6.0,36.0,31.3
2008-09,28.0,HOU,NBA,46:21,13.0,23.0,1.0,1.0,13.0,23.0,17.0,19.0,7.0,15.0,19.0,6.0,2.0,6.0,6.0,6.0,33.0,32.2
2010-11,30.0,HOU,NBA,23:21,6.0,11.0,0.0,0.0,6.0,11.0,7.0,7.0,4.0,7.0,11.0,2.0,0.0,2.0,4.0,6.0,15.0,12.9
Career,,,,51:36,16.0,35.0,1.0,2.0,16.0,35.0,18.0,21.0,9.0,17.0,22.0,7.0,4.0,8.0,10.0,6.0,41.0,37.6
,,,,,,,,,,,,,,,,,,,,,,
8 Seasons,,HOU,NBA,51:36,16.0,35.0,1.0,2.0,16.0,35.0,18.0,21.0,9.0,17.0,22.0,7.0,4.0,8.0,10.0,6.0,41.0,37.6
