"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2017-18,20.0,PHI,NBA,19:48,2.0,6.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,5.2
2018-19,21.0,PHI,NBA,34:40,8.0,14.0,4.0,9.0,6.0,11.0,6.0,6.0,3.0,6.0,7.0,6.0,3.0,1.0,3.0,5.0,18.0,15.8
2019-20,22.0,PHI,NBA,33:47,13.0,17.0,7.0,11.0,6.0,10.0,6.0,7.0,3.0,6.0,6.0,4.0,3.0,2.0,3.0,4.0,34.0,31.0
2020-21,23.0,PHI,NBA,38:29,7.0,15.0,6.0,13.0,6.0,8.0,4.0,5.0,2.0,7.0,7.0,4.0,5.0,2.0,3.0,4.0,20.0,20.2
2021-22,24.0,PHI,NBA,44:58,9.0,18.0,7.0,12.0,5.0,8.0,5.0,5.0,1.0,10.0,11.0,6.0,3.0,1.0,2.0,3.0,25.0,25.9
2022-23,25.0,PHI,NBA,29:53,6.0,9.0,3.0,4.0,3.0,5.0,4.0,6.0,1.0,4.0,5.0,4.0,3.0,1.0,3.0,3.0,17.0,15.4
2023-24,26.0,PHI,NBA,26:56,6.0,8.0,5.0,6.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,19.0,17.7
Career,,,,44:58,13.0,18.0,7.0,13.0,6.0,11.0,6.0,7.0,3.0,10.0,11.0,6.0,5.0,2.0,3.0,5.0,34.0,31.0
,,,,,,,,,,,,,,,,,,,,,,
7 Seasons,,PHI,NBA,44:58,13.0,18.0,7.0,13.0,6.0,11.0,6.0,7.0,3.0,10.0,11.0,6.0,5.0,2.0,3.0,5.0,34.0,31.0
