0
2000-01 NBA 9.1 (1st)
2003-04 NBA 7.6 (7th)
Career 8.6 (13th)
Career NBA 8.6 (13th)
Career Playoffs 9.4 (35th)
Career NBA Playoffs 9.4 (35th)
