"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2017-18,20,LAL,NBA,PG,52,50,1780,.360,16.1,.477,.273,.092,.053,.059,.523,.420,.494,.269,.400,.333,.305,.327,.744,.030,15,.115,.235,3,0,
2018-19,21,LAL,NBA,PG,47,45,1423,.406,15.4,.500,.309,.096,.046,.048,.500,.482,.596,.295,.238,.364,.329,.427,.760,.061,25,.171,.231,2,0,
2019-20,22,NOP,NBA,PG,63,54,2025,.403,17.7,.425,.214,.083,.049,.079,.575,.442,.605,.246,.324,.278,.375,.403,.824,.023,15,.210,.349,2,0,
2020-21,23,NOP,NBA,PG,55,55,1747,.414,19.4,.350,.153,.057,.063,.077,.650,.482,.626,.300,.386,.407,.378,.415,.837,.011,8,.200,.396,2,0,
2021-22,24,CHI,NBA,PG,35,35,1212,.423,19.9,.321,.154,.047,.057,.063,.679,.423,.610,.333,.273,.167,.423,.404,.845,.018,6,.235,.475,2,0,
2022-23,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2023-24,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2024-25,27,CHI,NBA,PG,35,14,777,.366,23.0,.198,.070,.058,.037,.033,.802,.458,.529,.500,.333,.375,.344,.545,.881,.021,4,.221,.372,4,0,
2025-26,28,CLE,NBA,PG,13,2,301,.333,22.4,.173,.099,.037,.025,.012,.827,.429,.500,.333,.500,.000,.313,.333,.762,.012,1,.134,.333,0,0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,300,255,9265,.396,19.1,.391,.203,.073,.052,.063,.609,.451,.577,.294,.340,.321,.360,.400,.817,.026,74,.190,.361,15,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,70,2532,.396,19.1,.391,.203,.073,.052,.063,.609,.451,.577,.294,.340,.321,.360,.400,.817,.026,20,.190,.361,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),NOP (2 Yrs),,118,109,3772,.409,18.6,.387,.183,.070,.056,.078,.613,.460,.614,.268,.359,.343,.376,.409,.831,.017,23,.205,.374,4,0,
LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),LAL (2 Yrs),,99,95,3203,.380,15.7,.487,.289,.094,.050,.054,.513,.449,.542,.281,.333,.345,.315,.377,.752,.044,40,.140,.233,5,0,
CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),CHI (2 Yrs),,70,49,1989,.401,21.4,.273,.121,.051,.050,.051,.727,.433,.592,.406,.290,.219,.389,.446,.859,.019,10,.229,.433,6,0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,13,2,301,.333,22.4,.173,.099,.037,.025,.012,.827,.429,.500,.333,.500,.000,.313,.333,.762,.012,1,.134,.333,0,0,
