Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2014-15,20,MIL,NBA,PG,1,0,16,2,9,0.222,1,5,0.2,1,4,0.25,0.278,0,0,3,1,4,3,0,0,0,1,5,0,
1 Yr,1 Yr,1 Yr,1 Yr,,1,0,16,2,9,0.222,1,5,0.2,1,4,0.25,0.278,0,0,3,1,4,3,0,0,0,1,5,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,1312,164,738,0.222,82,410,0.2,82,328,0.25,0.278,0,0,246,82,328,246,0,0,0,82,410,0,
