Season,Team,Lg,Salary
2016-17,Memphis Grizzlies,NBA,"$1,793,760"
2017-18,Memphis Grizzlies,NBA,"$1,874,400"
2017-18,Portland Trail Blazers,NBA,"$229,892 (TW)"
2018-19,Indiana Pacers,NBA,"$1,544,951"
Career,(may be incomplete),,"$5,443,003"
