Highlight,Unnamed: 1,In Stathead
"Career high, Points",31.0,View full stats from top 20 games
"Career high, Rebounds",26.0,View full stats from top 20 games
"Career high, Assists",6.0,View full stats from top 20 games
"Career high, Steals",5.0,View full stats from top 20 games
"Career high, Blocks",10.0,View full stats from top 20 games
"Career high, Game Score",34.1,View full stats from top 20 games
Triple-Doubles,1.0,View all
