"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2018-19,22,DET,NBA,SG,4.0,2.0,133.0,0.489,0.438,0.6,0.585,0.833,0.604,0.128,0.319,106.0,84.0,169.0,112.0,109.0,108.0,49.0,89.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,24,LAC,NBA,SG,15.0,0.0,219.0,0.477,0.714,0.412,0.638,0.5,0.638,0.031,0.785,102.0,135.0,112.0,119.0,64.0,111.0,12.0,200.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,26,MEM,NBA,SG,5.0,0.0,107.0,0.522,0.571,0.5,0.696,1.0,0.727,0.174,0.696,110.0,104.0,139.0,128.0,128.0,125.0,65.0,180.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,28,MEM,NBA,SG,4.0,0.0,80.0,0.444,0.667,0.222,0.5,,0.5,0.0,0.5,95.0,122.0,62.0,92.0,,87.0,0.0,119.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,28.0,2.0,539.0,0.484,0.548,0.44,0.614,0.833,0.625,0.078,0.595,103.0,103.0,121.0,115.0,108.0,110.0,30.0,153.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),,9.0,0.0,187.0,0.488,0.625,0.4,0.61,1.0,0.631,0.098,0.61,104.0,114.0,111.0,112.0,128.0,109.0,37.0,153.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,15.0,0.0,219.0,0.477,0.714,0.412,0.638,0.5,0.638,0.031,0.785,102.0,135.0,112.0,119.0,64.0,111.0,12.0,200.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,4.0,2.0,133.0,0.489,0.438,0.6,0.585,0.833,0.604,0.128,0.319,106.0,84.0,169.0,112.0,109.0,108.0,49.0,89.0,
