Season,Team,Lg,Salary
2009-10,Portland Trail Blazers,NBA,"$457,588"
2011-12,Indiana Pacers,NBA,"$1,500,000"
2012-13,Indiana Pacers,NBA,"$1,500,000"
2013-14,San Antonio Spurs,NBA,"$1,750,000"
2014-15,San Antonio Spurs,NBA,"$1,828,750"
2015-16,Los Angeles Clippers,NBA,"$317,232"
Career,(may be incomplete),,"$7,353,570"
