Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2009-10,22,POR,NBA,C,3.0,0.0,17.0,4.2,8.5,0.5,0.0,0.0,,4.2,8.5,0.5,0.5,6.4,8.5,0.75,4.2,0.0,4.2,0.0,4.2,6.4,2.1,2.1,14.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,24,IND,NBA,C,4.0,0.0,9.0,4.0,12.0,0.333,0.0,0.0,,4.0,12.0,0.333,0.333,0.0,0.0,,0.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,
2012-13,25,IND,NBA,PF,9.0,0.0,71.0,4.1,12.2,0.333,0.0,0.5,0.0,4.1,11.7,0.348,0.333,0.0,0.0,,2.0,7.1,9.1,0.5,0.0,1.0,1.5,7.1,8.1,
2013-14,26,SAS,NBA,PF,17.0,0.0,65.0,3.3,7.2,0.462,0.0,0.0,,3.3,7.2,0.462,0.462,2.8,4.4,0.625,3.3,7.2,10.5,2.8,0.0,0.0,0.6,3.3,9.4,
2014-15,27,SAS,NBA,PF,3.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,9.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,
2015-16,28,LAC,NBA,C,2.0,0.0,2.0,18.0,18.0,1.0,0.0,0.0,,18.0,18.0,1.0,1.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,38.0,0.0,176.0,3.7,9.4,0.391,0.0,0.2,0.0,3.7,9.2,0.4,0.391,1.8,2.7,0.692,2.5,6.5,9.0,1.6,0.4,1.0,1.0,4.7,9.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,20.0,0.0,77.0,2.8,6.5,0.429,0.0,0.0,,2.8,6.5,0.429,0.429,2.3,3.7,0.625,2.8,7.5,10.3,3.3,0.0,0.0,0.5,2.8,7.9,
IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),,13.0,0.0,80.0,4.1,12.2,0.333,0.0,0.5,0.0,4.1,11.7,0.346,0.333,0.0,0.0,,1.8,7.2,9.0,0.5,0.0,0.9,1.4,7.2,8.1,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,3.0,0.0,17.0,4.2,8.5,0.5,0.0,0.0,,4.2,8.5,0.5,0.5,6.4,8.5,0.75,4.2,0.0,4.2,0.0,4.2,6.4,2.1,2.1,14.8,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,2.0,0.0,2.0,18.0,18.0,1.0,0.0,0.0,,18.0,18.0,1.0,1.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,
