Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2002-03,22,MIL,NBA,PF,2,1,24,4,6,0.667,0,0,4,6,0.667,0.667,2,4,0.5,2,2,4,2,2,1,1,5,10,0,
2003-04,23,MIL,NBA,PF,1,0,3,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,1,0,1,0,0,0,0,0,2,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,3,1,27,5,7,0.714,0,0,5,7,0.714,0.714,2,4,0.5,3,2,5,2,2,1,1,5,12,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,27,738,137,191,0.714,0,0,137,191,0.714,0.714,55,109,0.5,82,55,137,55,55,27,27,137,328,0,
