Season,Team,Lg,Salary
2019-20,Memphis Grizzlies,NBA,"$2,478,840"
2020-21,Memphis Grizzlies,NBA,"$2,602,920"
2021-22,Memphis Grizzlies,NBA,"$2,726,880"
2022-23,Memphis Grizzlies,NBA,"$4,343,920"
2023-24,Memphis Grizzlies,NBA,"$12,500,000"
2024-25,Memphis Grizzlies,NBA,"$12,500,000"
Career,(may be incomplete),,"$37,152,560"
