Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2023-24,21,SAC,NBA,SG,30.0,0.0,192.0,8.9,0.422,0.31,0.155,9.7,13.7,11.7,13.9,1.8,2.4,11.6,19.1,-0.2,0.2,0.0,0.007,-5.4,0.4,-5.0,-0.1,
2024-25,22,2TM,NBA,SG,39.0,0.0,515.0,11.4,0.544,0.38,0.271,4.3,13.6,9.0,12.0,2.4,2.4,13.7,13.7,0.1,0.4,0.6,0.053,-3.3,0.4,-2.8,-0.1,
2024-25,22,SAC,NBA,SG,24.0,0.0,130.0,8.6,0.5,0.385,0.0,6.9,13.0,9.9,6.7,2.3,5.3,21.2,10.9,-0.1,0.2,0.1,0.036,-3.9,1.2,-2.7,0.0,
2024-25,22,WAS,NBA,SG,15.0,0.0,385.0,12.3,0.553,0.379,0.34,3.5,13.8,8.6,13.8,2.5,1.4,11.9,14.7,0.2,0.3,0.5,0.059,-3.1,0.2,-2.9,-0.1,
2025-26,23,DET,NBA,SG,1.0,0.0,7.0,13.1,0.333,0.667,0.0,0.0,61.1,31.1,37.7,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.118,-3.2,5.5,2.3,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,70.0,0.0,714.0,10.7,0.499,0.36,0.227,5.7,14.1,9.9,12.8,2.2,2.4,12.9,15.2,0.0,0.7,0.6,0.041,-3.9,0.5,-3.4,-0.2,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,836.0,10.7,0.499,0.36,0.227,5.7,14.1,9.9,12.8,2.2,2.4,12.9,15.2,0.0,0.8,0.7,0.041,-3.9,0.5,-3.4,-0.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),,54.0,0.0,322.0,8.8,0.442,0.33,0.113,8.6,13.4,11.0,11.0,2.0,3.5,14.3,15.8,-0.2,0.4,0.1,0.019,-4.8,0.7,-4.1,-0.2,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,15.0,0.0,385.0,12.3,0.553,0.379,0.34,3.5,13.8,8.6,13.8,2.5,1.4,11.9,14.7,0.2,0.3,0.5,0.059,-3.1,0.2,-2.9,-0.1,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,1.0,0.0,7.0,13.1,0.333,0.667,0.0,0.0,61.1,31.1,37.7,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.118,-3.2,5.5,2.3,0.0,
