"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2020-21,23,BOS,NBA,SG,5,0,67,0.353,0.429,0.3,0.441,1.0,0.475,0.118,0.588,76,81,82,82,129,83,48,150,
2021-22,24,BOS,NBA,PG,24,0,309,0.422,0.633,0.333,0.539,0.667,0.545,0.059,0.706,91,119,94,101,86,96,24,177,
2022-23,25,BOS,NBA,PG,10,0,57,0.545,0.667,0.4,0.636,0.8,0.661,0.227,0.455,115,122,111,117,102,114,85,117,
2023-24,26,BOS,NBA,PG,19,0,355,0.419,0.467,0.383,0.529,0.917,0.553,0.114,0.571,88,86,105,97,117,95,47,145,
2024-25,27,BOS,NBA,PG,11,0,302,0.455,0.563,0.403,0.591,0.824,0.615,0.172,0.677,97,103,112,109,106,107,71,161,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,69,0,1090,0.435,0.548,0.37,0.552,0.833,0.572,0.122,0.635,93,101,103,102,107,100,49,157,
