Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2012-13,21,OKC,NBA,SF,1,0,5,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,0.0,0.0,0.0,0.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0,
2013-14,22,OKC,NBA,PF,11,0,55,4.6,11.8,0.389,2.0,6.5,0.3,2.6,5.2,0.5,0.472,0.0,0.0,2.0,3.9,5.9,0.7,0.0,0.7,0.7,5.9,11.1,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,12,0,60,4.2,11.4,0.368,1.8,6.0,0.3,2.4,5.4,0.444,0.447,0.0,0.0,1.8,4.2,6.0,0.6,0.0,0.6,0.6,5.4,10.2,
