"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2019-20,19.0,WVIRGINIA,31,688,102,254,24,79,68,91,16,73,56,35,15,41,54,296,0.402,0.304,0.747,22.2,9.5,2.4,1.8
2020-21,20.0,WVIRGINIA,29,991,157,364,46,111,100,123,34,113,140,55,9,53,49,460,0.431,0.414,0.813,34.2,15.9,3.9,4.8
Career,,,60,1679,259,618,70,190,168,214,50,186,196,90,24,94,103,756,0.419,0.368,0.785,28.0,12.6,3.1,3.3
