Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2022-23,19,LAL,NBA,SG,41.0,3.0,512.0,44.0,106.0,0.415,26.0,62.0,0.419,18.0,44.0,0.409,0.538,14.0,16.0,0.875,7.0,68.0,75.0,21.0,9.0,7.0,13.0,33.0,128.0,0.0,
2023-24,20,LAL,NBA,SG,67.0,7.0,944.0,103.0,241.0,0.427,42.0,118.0,0.356,61.0,123.0,0.496,0.515,36.0,46.0,0.783,15.0,127.0,142.0,60.0,20.0,17.0,35.0,57.0,284.0,0.0,
2024-25,21,2TM,NBA,SG,78.0,36.0,2127.0,252.0,590.0,0.427,115.0,314.0,0.366,137.0,276.0,0.496,0.525,130.0,152.0,0.855,38.0,220.0,258.0,146.0,64.0,31.0,88.0,115.0,749.0,0.0,
2024-25,21,LAL,NBA,SG,46.0,25.0,1154.0,128.0,288.0,0.444,60.0,163.0,0.368,68.0,125.0,0.544,0.549,74.0,87.0,0.851,25.0,98.0,123.0,66.0,35.0,21.0,39.0,73.0,390.0,0.0,
2024-25,21,DAL,NBA,SG,32.0,11.0,973.0,124.0,302.0,0.411,55.0,151.0,0.364,69.0,151.0,0.457,0.502,56.0,65.0,0.862,13.0,122.0,135.0,80.0,29.0,10.0,49.0,42.0,359.0,0.0,
2025-26,22,DAL,NBA,SG,22.0,19.0,645.0,92.0,193.0,0.477,57.0,125.0,0.456,35.0,68.0,0.515,0.624,27.0,34.0,0.794,3.0,70.0,73.0,45.0,10.0,10.0,26.0,37.0,268.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,208.0,65.0,4228.0,491.0,1130.0,0.435,240.0,619.0,0.388,251.0,511.0,0.491,0.541,207.0,248.0,0.835,63.0,485.0,548.0,272.0,103.0,65.0,162.0,242.0,1429.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,26.0,1667.0,194.0,445.0,0.435,95.0,244.0,0.388,99.0,201.0,0.491,0.541,82.0,98.0,0.835,25.0,191.0,216.0,107.0,41.0,26.0,64.0,95.0,563.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),,154.0,35.0,2610.0,275.0,635.0,0.433,128.0,343.0,0.373,147.0,292.0,0.503,0.534,124.0,149.0,0.832,47.0,293.0,340.0,147.0,64.0,45.0,87.0,163.0,802.0,0.0,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,54.0,30.0,1618.0,216.0,495.0,0.436,112.0,276.0,0.406,104.0,219.0,0.475,0.549,83.0,99.0,0.838,16.0,192.0,208.0,125.0,39.0,20.0,75.0,79.0,627.0,0.0,
