Season,Team,Lg,Salary
2022-23,Los Angeles Lakers,NBA,"$1,017,781"
2023-24,Los Angeles Lakers,NBA,"$1,719,864"
2024-25,Dallas Mavericks,NBA,"$7,142,857"
Career,(may be incomplete),,"$9,880,502"
