"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2021-22,22,TOR,NBA,PG,64.0,1.0,696.0,0.411,10.6,0.748,0.322,0.223,0.119,0.064,0.252,0.464,0.615,0.356,0.292,0.385,0.255,0.329,0.615,0.03,6.0,0.235,0.25,1.0,1.0,
2022-23,23,TOR,NBA,PG,31.0,2.0,279.0,0.423,14.3,0.608,0.277,0.177,0.077,0.077,0.392,0.506,0.806,0.348,0.2,0.1,0.294,0.575,0.867,0.062,8.0,0.235,0.25,1.0,0.0,
2023-24,24,2TM,NBA,PG,54.0,9.0,1047.0,0.404,12.6,0.602,0.232,0.268,0.068,0.034,0.398,0.475,0.655,0.396,0.294,0.235,0.296,0.336,0.847,0.034,17.0,0.146,0.345,0.0,0.0,
2023-24,24,BOS,NBA,PG,24.0,1.0,171.0,0.373,11.3,0.686,0.275,0.353,0.02,0.039,0.314,0.486,0.643,0.444,0.0,0.0,0.125,0.412,1.0,0.078,4.0,0.313,0.2,0.0,0.0,
2023-24,24,POR,NBA,PG,30.0,8.0,876.0,0.408,14.0,0.592,0.227,0.258,0.073,0.033,0.408,0.474,0.657,0.388,0.303,0.267,0.311,0.325,0.842,0.029,13.0,0.131,0.375,0.0,0.0,
2024-25,25,POR,NBA,PG,67.0,7.0,1120.0,0.391,14.4,0.562,0.249,0.227,0.059,0.028,0.438,0.442,0.635,0.278,0.333,0.286,0.324,0.373,0.875,0.024,11.0,0.198,0.409,2.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,216.0,19.0,3142.0,0.402,12.9,0.609,0.256,0.237,0.073,0.04,0.391,0.464,0.656,0.344,0.296,0.259,0.304,0.372,0.843,0.032,42.0,0.185,0.351,4.0,1.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,7.0,1193.0,0.402,12.9,0.609,0.256,0.237,0.073,0.04,0.391,0.464,0.656,0.344,0.296,0.259,0.304,0.372,0.843,0.032,16.0,0.185,0.351,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,97.0,15.0,1996.0,0.399,14.2,0.576,0.238,0.242,0.066,0.03,0.424,0.457,0.645,0.333,0.317,0.276,0.319,0.349,0.86,0.026,24.0,0.168,0.397,2.0,0.0,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,95.0,3.0,975.0,0.416,12.4,0.693,0.304,0.205,0.102,0.069,0.307,0.478,0.683,0.353,0.265,0.261,0.275,0.418,0.75,0.042,14.0,0.235,0.25,2.0,1.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,24.0,1.0,171.0,0.373,11.3,0.686,0.275,0.353,0.02,0.039,0.314,0.486,0.643,0.444,0.0,0.0,0.125,0.412,1.0,0.078,4.0,0.313,0.2,0.0,0.0,
