Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2013-14,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2014-15,23,DEN,NBA,C,24,1,268,36,89,.404,3,16,.188,33,73,.452,.421,18,28,.643,27,50,77,13,8,10,22,43,93,0,
2015-16,24,DEN,NBA,C,59,15,1041,195,380,.513,13,53,.245,182,327,.557,.530,62,69,.899,77,213,290,56,13,15,54,115,465,0,
2016-17,25,2TM,NBA,C,70,1,980,148,336,.440,33,98,.337,115,238,.483,.490,46,73,.630,72,179,251,70,25,6,56,83,375,0,
2016-17,25,OKC,NBA,PF,50,0,739,111,244,.455,27,78,.346,84,166,.506,.510,37,58,.638,51,132,183,51,18,6,40,71,286,0,
2016-17,25,CHI,NBA,C,20,1,241,37,92,.402,6,20,.300,31,72,.431,.435,9,15,.600,21,47,68,19,7,0,16,12,89,0,
2017-18,26,SAS,NBA,C,55,1,534,98,190,.516,0,5,.000,98,185,.530,.516,30,47,.638,63,108,171,41,9,3,33,45,226,0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,208,18,2823,477,995,.479,49,172,.285,428,823,.520,.504,156,217,.719,239,550,789,180,55,34,165,286,1159,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,7,1113,188,392,.479,19,68,.285,169,324,.520,.504,62,86,.719,94,217,311,71,22,13,65,113,457,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,83,16,1309,231,469,.493,16,69,.232,215,400,.538,.510,80,97,.825,104,263,367,69,21,25,76,158,558,0,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,55,1,534,98,190,.516,0,5,.000,98,185,.530,.516,30,47,.638,63,108,171,41,9,3,33,45,226,0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,50,0,739,111,244,.455,27,78,.346,84,166,.506,.510,37,58,.638,51,132,183,51,18,6,40,71,286,0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,20,1,241,37,92,.402,6,20,.300,31,72,.431,.435,9,15,.600,21,47,68,19,7,0,16,12,89,0,
