"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2017-18,21,MIN,NBA,WC1,HOU,L (1-4),4.0,13.8,1.0,2.3,2.0,0.3,0.0,2.0,7.0,0.286,0.0,2.0,0.0,2.0,5.0,0.4,0.286,0.0,0.0,,0.0,9.0,9.0,8.0,1.0,0.0,1.0,0.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,25,MEM,NBA,WC1,UTA,L (1-4),5.0,9.4,3.0,1.4,1.2,0.2,0.0,6.0,17.0,0.353,1.0,4.0,0.25,5.0,13.0,0.385,0.382,2.0,2.0,1.0,1.0,6.0,7.0,6.0,1.0,0.0,0.0,1.0,15.0,
2021-22,25,MEM,NBA,WC1,MIN,W (4-2),6.0,19.2,9.3,3.0,4.2,1.2,0.0,19.0,41.0,0.463,10.0,20.0,0.5,9.0,21.0,0.429,0.585,8.0,9.0,0.889,2.0,16.0,18.0,25.0,7.0,0.0,9.0,5.0,56.0,
2021-22,25,MEM,NBA,WCS,GSW,L (2-4),6.0,24.7,9.0,3.5,4.8,1.2,0.3,20.0,58.0,0.345,8.0,25.0,0.32,12.0,33.0,0.364,0.414,6.0,6.0,1.0,2.0,19.0,21.0,29.0,7.0,2.0,4.0,3.0,54.0,
2022-23,26,MEM,NBA,WC1,LAL,L (2-4),6.0,20.0,4.5,3.0,3.7,1.3,0.0,11.0,36.0,0.306,3.0,19.0,0.158,8.0,17.0,0.471,0.347,2.0,3.0,0.667,3.0,15.0,18.0,22.0,8.0,0.0,8.0,5.0,27.0,
4 Yrs (5 Series),4 Yrs (5 Series),4 Yrs (5 Series),4 Yrs (5 Series),4 Yrs (5 Series),4 Yrs (5 Series),1-4,27.0,18.0,5.8,2.7,3.3,0.9,0.1,58.0,159.0,0.365,22.0,70.0,0.314,36.0,89.0,0.404,0.434,18.0,20.0,0.9,8.0,65.0,73.0,90.0,24.0,2.0,22.0,14.0,156.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),1-3,21.0,16.0,4.9,2.5,2.9,0.8,0.0,38.0,101.0,0.376,14.0,45.0,0.311,24.0,56.0,0.429,0.446,12.0,14.0,0.857,6.0,46.0,52.0,61.0,17.0,0.0,18.0,11.0,102.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),0-1,6.0,24.7,9.0,3.5,4.8,1.2,0.3,20.0,58.0,0.345,8.0,25.0,0.32,12.0,33.0,0.364,0.414,6.0,6.0,1.0,2.0,19.0,21.0,29.0,7.0,2.0,4.0,3.0,54.0,
