Season,Team,Lg,Salary
2016-17,Phoenix Suns,NBA,"$2,941,440"
2017-18,Phoenix Suns,NBA,"$3,073,800"
2018-19,Cleveland Cavaliers,NBA,"$3,206,160"
2019-20,Golden State Warriors,NBA,"$1,413,272"
2020-21,San Antonio Spurs,NBA,"$1,824,003"
2021-22,Dallas Mavericks,NBA,"$1,292,900"
2022-23,Oklahoma City Thunder,NBA,"$2,193,920"
Career,(may be incomplete),,"$15,945,495"
