Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2016-17,19,PHO,NBA,PF,82.0,75.0,21.3,3.5,7.7,0.449,0.9,2.7,0.321,2.6,5.0,0.52,0.506,1.4,2.2,0.624,1.2,3.1,4.2,0.7,0.8,0.9,1.3,3.2,9.2,ROY-7
2017-18,20,PHO,NBA,PF,72.0,49.0,21.2,2.8,6.6,0.423,0.8,2.6,0.295,2.0,4.0,0.509,0.482,1.3,2.2,0.608,1.1,4.4,5.5,1.2,0.7,1.0,1.5,2.8,7.7,
2018-19,21,2TM,NBA,PF,43.0,2.0,11.6,1.6,4.2,0.372,0.4,1.7,0.222,1.2,2.5,0.472,0.417,0.7,1.0,0.711,0.9,2.4,3.3,0.5,0.4,0.3,0.8,1.9,4.2,
2018-19,21,HOU,NBA,PF,16.0,0.0,6.5,0.7,2.1,0.324,0.1,0.9,0.067,0.6,1.2,0.526,0.338,0.4,0.4,0.857,0.4,1.3,1.8,0.4,0.1,0.3,0.8,1.1,1.8,
2018-19,21,CLE,NBA,PF,27.0,2.0,14.6,2.1,5.4,0.384,0.6,2.1,0.263,1.5,3.3,0.461,0.435,1.0,1.4,0.684,1.2,3.0,4.2,0.6,0.6,0.3,0.9,2.4,5.7,
2019-20,22,GSW,NBA,PF,59.0,21.0,20.3,3.6,6.5,0.545,0.1,0.7,0.205,3.4,5.9,0.584,0.556,2.0,2.6,0.769,1.9,4.3,6.2,1.9,0.7,1.1,1.3,2.1,9.3,
2020-21,23,GSW,NBA,PF,2.0,0.0,13.5,2.5,7.0,0.357,0.5,2.5,0.2,2.0,4.5,0.444,0.393,1.0,2.0,0.5,1.5,5.0,6.5,1.0,0.0,1.0,1.0,1.5,6.5,
2021-22,24,DAL,NBA,PF,34.0,0.0,10.2,1.8,3.9,0.463,0.2,0.7,0.32,1.6,3.2,0.495,0.493,0.6,1.0,0.667,1.0,2.1,3.0,0.5,0.4,0.4,0.5,1.9,4.5,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,292.0,147.0,18.3,2.8,6.2,0.456,0.6,1.9,0.29,2.3,4.3,0.528,0.5,1.3,2.0,0.667,1.2,3.4,4.7,1.0,0.6,0.8,1.2,2.5,7.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),,154.0,124.0,21.2,3.2,7.2,0.438,0.8,2.7,0.309,2.3,4.5,0.515,0.496,1.4,2.2,0.617,1.1,3.7,4.8,0.9,0.8,0.9,1.4,3.0,8.5,
GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),,61.0,21.0,20.0,3.5,6.5,0.539,0.1,0.7,0.205,3.4,5.8,0.58,0.55,2.0,2.6,0.763,1.9,4.3,6.2,1.9,0.6,1.0,1.3,2.0,9.2,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,34.0,0.0,10.2,1.8,3.9,0.463,0.2,0.7,0.32,1.6,3.2,0.495,0.493,0.6,1.0,0.667,1.0,2.1,3.0,0.5,0.4,0.4,0.5,1.9,4.5,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,27.0,2.0,14.6,2.1,5.4,0.384,0.6,2.1,0.263,1.5,3.3,0.461,0.435,1.0,1.4,0.684,1.2,3.0,4.2,0.6,0.6,0.3,0.9,2.4,5.7,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,16.0,0.0,6.5,0.7,2.1,0.324,0.1,0.9,0.067,0.6,1.2,0.526,0.338,0.4,0.4,0.857,0.4,1.3,1.8,0.4,0.1,0.3,0.8,1.1,1.8,
