Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2008-09,23,ORL,NBA,SG,21.0,16.0,26.2,3.2,7.3,0.435,0.6,2.1,0.273,2.6,5.2,0.5,0.474,1.1,1.2,0.885,0.3,1.6,1.9,1.3,0.9,0.1,1.0,2.0,8.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,27,BOS,NBA,SG,4.0,0.0,9.8,0.3,1.3,0.2,0.0,0.5,0.0,0.3,0.8,0.333,0.2,1.0,1.0,1.0,0.0,0.5,0.5,0.3,0.5,0.0,0.0,0.8,1.5,
2013-14,28,MEM,NBA,SG,7.0,7.0,32.0,3.6,8.6,0.417,0.9,2.7,0.316,2.7,5.9,0.463,0.467,2.0,2.6,0.778,0.4,1.6,2.0,1.6,0.7,0.3,0.9,2.9,10.0,
2014-15,29,MEM,NBA,SG,11.0,11.0,33.4,5.0,9.1,0.55,1.3,2.7,0.467,3.7,6.4,0.586,0.62,2.0,2.1,0.957,0.3,2.3,2.5,2.2,1.1,0.0,1.2,2.2,13.3,
2015-16,30,CHO,NBA,SG,7.0,7.0,36.7,3.0,7.3,0.412,0.6,1.3,0.444,2.4,6.0,0.405,0.451,2.0,2.1,0.933,0.7,2.1,2.9,1.3,0.9,0.4,0.7,2.7,8.6,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,50.0,41.0,28.7,3.4,7.4,0.457,0.7,2.1,0.346,2.7,5.3,0.5,0.505,1.5,1.7,0.895,0.3,1.7,2.1,1.4,0.9,0.2,0.9,2.2,9.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),,18.0,18.0,32.8,4.4,8.9,0.5,1.1,2.7,0.408,3.3,6.2,0.541,0.563,2.0,2.3,0.878,0.3,2.0,2.3,1.9,0.9,0.1,1.1,2.4,12.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,21.0,16.0,26.2,3.2,7.3,0.435,0.6,2.1,0.273,2.6,5.2,0.5,0.474,1.1,1.2,0.885,0.3,1.6,1.9,1.3,0.9,0.1,1.0,2.0,8.0,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,7.0,7.0,36.7,3.0,7.3,0.412,0.6,1.3,0.444,2.4,6.0,0.405,0.451,2.0,2.1,0.933,0.7,2.1,2.9,1.3,0.9,0.4,0.7,2.7,8.6,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,4.0,0.0,9.8,0.3,1.3,0.2,0.0,0.5,0.0,0.3,0.8,0.333,0.2,1.0,1.0,1.0,0.0,0.5,0.5,0.3,0.5,0.0,0.0,0.8,1.5,
