0
2016-17 NBA 2.4 (20th)
2017-18 NBA 2.4 (16th)
2018-19 NBA 3.4 (10th)
2023-24 NBA 2.9 (9th)
Active 2.5 (17th)
Career NBA 2.5 (99th)
